pair	ts	grade	bbw_pct_now	amp_24h	win4h	bucket
DOGE/USDT	2025-09-06 23:15:00+00:00	B	0.5065972222222223	0.06223856584693173	2025-09-06 20:00:00+00:00	[0.50,0.75)
LTC/USDT	2025-09-07 05:45:00+00:00	A	0.08194444444444444	0.025004402183483036	2025-09-07 04:00:00+00:00	[0.05,0.10)
BNB/USDT	2025-09-07 08:00:00+00:00	A	0.16979166666666667	0.018748852579401544	2025-09-07 08:00:00+00:00	[0.10,0.25)
ADA/USDT	2025-09-07 12:15:00+00:00	A	0.08923611111111111	0.04025880661394689	2025-09-07 12:00:00+00:00	[0.05,0.10)
SOL/USDT	2025-09-07 22:45:00+00:00	B	0.7267361111111111	0.055625301786576584	2025-09-07 20:00:00+00:00	[0.50,0.75)
DOGE/USDT	2025-09-08 02:45:00+00:00	B	0.5909722222222222	0.05883112967828074	2025-09-08 00:00:00+00:00	[0.50,0.75)
BTC/USDT	2025-09-08 07:15:00+00:00	A	0.20972222222222223	0.01918345390778346	2025-09-08 04:00:00+00:00	[0.10,0.25)
LINK/USDT	2025-09-08 09:00:00+00:00	A	0.15763888888888888	0.045754509458865056	2025-09-08 08:00:00+00:00	[0.10,0.25)
BTC/USDT	2025-09-08 13:00:00+00:00	B	0.29444444444444445	0.019427836336443217	2025-09-08 12:00:00+00:00	[0.25,0.50)
LINK/USDT	2025-09-09 06:00:00+00:00	B	0.525	0.042020373514431324	2025-09-09 04:00:00+00:00	[0.50,0.75)
DOGE/USDT	2025-09-09 12:00:00+00:00	A	0.5121527777777778	0.054150598741627726	2025-09-09 12:00:00+00:00	[0.50,0.75)
XRP/USDT	2025-09-10 12:30:00+00:00	A	0.23715277777777777	0.02812906670225909	2025-09-10 12:00:00+00:00	[0.10,0.25)
DOGE/USDT	2025-09-10 16:45:00+00:00	B	0.5770833333333333	0.06754032258064512	2025-09-10 16:00:00+00:00	[0.50,0.75)
DOGE/USDT	2025-09-11 03:15:00+00:00	B	0.6645833333333333	0.08872216267714651	2025-09-11 00:00:00+00:00	[0.50,0.75)
XRP/USDT	2025-09-11 09:15:00+00:00	A	0.28715277777777776	0.040422721268163896	2025-09-11 08:00:00+00:00	[0.25,0.50)
LINK/USDT	2025-09-11 12:00:00+00:00	A	0.14097222222222222	0.06312292358803985	2025-09-11 12:00:00+00:00	[0.10,0.25)
BTC/USDT	2025-09-11 22:15:00+00:00	A	0.32916666666666666	0.016731102878931255	2025-09-11 20:00:00+00:00	[0.25,0.50)
SOL/USDT	2025-09-12 00:30:00+00:00	B	0.7208333333333333	0.05436042766971531	2025-09-12 00:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-09-12 17:15:00+00:00	A	0.40243055555555557	0.0318172391586714	2025-09-12 16:00:00+00:00	[0.25,0.50)
XRP/USDT	2025-09-12 20:45:00+00:00	B	0.8864583333333333	0.032211584643463236	2025-09-12 20:00:00+00:00	[0.75,1.00]
ADA/USDT	2025-09-13 00:00:00+00:00	B	0.696875	0.04297001840025972	2025-09-13 00:00:00+00:00	[0.50,0.75)
LTC/USDT	2025-09-13 08:00:00+00:00	B	0.6590277777777778	0.042480387247538005	2025-09-13 08:00:00+00:00	[0.50,0.75)
DOGE/USDT	2025-09-13 13:15:00+00:00	B	0.9534722222222223	0.08340445086325737	2025-09-13 12:00:00+00:00	[0.75,1.00]
SOL/USDT	2025-09-14 01:45:00+00:00	B	0.596875	0.042515968916554736	2025-09-14 00:00:00+00:00	[0.50,0.75)
BTC/USDT	2025-09-15 04:15:00+00:00	B	0.5274305555555555	0.020472059746242017	2025-09-15 04:00:00+00:00	[0.50,0.75)
SOL/USDT	2025-09-16 15:45:00+00:00	B	0.6256944444444444	0.03259178266537702	2025-09-16 12:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-09-16 17:00:00+00:00	B	0.93125	0.01779434371512201	2025-09-16 16:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-09-17 05:45:00+00:00	B	0.42743055555555554	0.027113278905081896	2025-09-17 04:00:00+00:00	[0.25,0.50)
DOGE/USDT	2025-09-17 17:30:00+00:00	B	0.4722222222222222	0.10525142984475963	2025-09-17 16:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-09-18 08:00:00+00:00	B	0.6725694444444444	0.027296818027854688	2025-09-18 08:00:00+00:00	[0.50,0.75)
AVAX/USDT	2025-09-18 17:00:00+00:00	B	0.5920138888888888	0.067986993792492	2025-09-18 16:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-09-20 08:30:00+00:00	B	0.5940972222222223	0.08944832882833467	2025-09-20 08:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-09-20 21:30:00+00:00	B	0.8809027777777778	0.04750710063713824	2025-09-20 20:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-09-21 01:45:00+00:00	B	0.9878472222222222	0.05466942765465276	2025-09-21 00:00:00+00:00	[0.75,1.00]
LTC/USDT	2025-09-21 10:00:00+00:00	B	0.5489583333333333	0.12034087974520104	2025-09-21 08:00:00+00:00	[0.50,0.75)
AVAX/USDT	2025-09-23 03:30:00+00:00	B	0.9489583333333333	0.08062678062678058	2025-09-23 00:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-09-24 19:45:00+00:00	B	0.7315972222222222	0.08571524535653104	2025-09-24 16:00:00+00:00	[0.50,0.75)
AVAX/USDT	2025-09-28 13:45:00+00:00	B	0.7565972222222223	0.05570934256055362	2025-09-28 12:00:00+00:00	[0.75,1.00]
LINK/USDT	2025-09-28 16:00:00+00:00	B	0.9340277777777778	0.03826169107227219	2025-09-28 16:00:00+00:00	[0.75,1.00]
SOL/USDT	2025-09-28 22:00:00+00:00	B	0.6222222222222222	0.04865434345369216	2025-09-28 20:00:00+00:00	[0.50,0.75)
DOGE/USDT	2025-09-29 13:30:00+00:00	B	0.4395833333333333	0.04459581030715847	2025-09-29 12:00:00+00:00	[0.25,0.50)
BTC/USDT	2025-10-01 08:15:00+00:00	B	0.48125	0.0379451458000368	2025-10-01 08:00:00+00:00	[0.25,0.50)
LTC/USDT	2025-10-01 22:45:00+00:00	B	0.9149305555555556	0.07609925990422285	2025-10-01 20:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-10-02 06:30:00+00:00	B	0.4201388888888889	0.07617313565118558	2025-10-02 04:00:00+00:00	[0.25,0.50)
ADA/USDT	2025-10-02 16:00:00+00:00	B	0.6878472222222223	0.04476744186046522	2025-10-02 16:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-10-02 20:30:00+00:00	B	0.9302083333333333	0.09318642817628635	2025-10-02 20:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-10-03 03:00:00+00:00	B	0.7701388888888889	0.0981753738765621	2025-10-03 00:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-10-03 13:15:00+00:00	B	0.8760416666666667	0.0648416513502051	2025-10-03 12:00:00+00:00	[0.75,1.00]
LTC/USDT	2025-10-03 17:15:00+00:00	B	0.9659722222222222	0.06099360550909983	2025-10-03 16:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-10-05 02:15:00+00:00	A	0.30277777777777776	0.02773041574338166	2025-10-05 00:00:00+00:00	[0.25,0.50)
AVAX/USDT	2025-10-05 04:45:00+00:00	B	0.8263888888888888	0.051165803108808354	2025-10-05 04:00:00+00:00	[0.75,1.00]
AVAX/USDT	2025-10-05 23:45:00+00:00	A	0.0642361111111111	0.03624875290987695	2025-10-05 20:00:00+00:00	[0.05,0.10)
BNB/USDT	2025-10-06 01:15:00+00:00	B	0.7746527777777777	0.05776905905431928	2025-10-06 00:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-10-06 06:00:00+00:00	B	0.8215277777777777	0.05645550251966679	2025-10-06 04:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-10-06 12:00:00+00:00	B	0.8340277777777778	0.11797068990700628	2025-10-06 12:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-10-06 18:45:00+00:00	B	0.796875	0.04412124384518901	2025-10-06 16:00:00+00:00	[0.75,1.00]
LINK/USDT	2025-10-07 01:00:00+00:00	A	0.21145833333333333	0.08216857263871247	2025-10-07 00:00:00+00:00	[0.10,0.25)
BNB/USDT	2025-10-07 05:15:00+00:00	B	0.9326388888888889	0.09380774491844716	2025-10-07 04:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-10-07 10:30:00+00:00	B	0.98125	0.06912699211281992	2025-10-07 08:00:00+00:00	[0.75,1.00]
LTC/USDT	2025-10-08 16:45:00+00:00	B	0.5361111111111111	0.038755736868944436	2025-10-08 16:00:00+00:00	[0.50,0.75)
LTC/USDT	2025-10-09 00:45:00+00:00	A	0.16284722222222223	0.1191056568882913	2025-10-09 00:00:00+00:00	[0.10,0.25)
BTC/USDT	2025-10-09 12:30:00+00:00	B	0.9465277777777777	0.03243180285294582	2025-10-09 12:00:00+00:00	[0.75,1.00]
LTC/USDT	2025-10-10 03:15:00+00:00	B	0.9666666666666667	0.6318185266671724	2025-10-10 00:00:00+00:00	[0.75,1.00]
SOL/USDT	2025-10-10 13:30:00+00:00	B	0.6576388888888889	0.24831495781814933	2025-10-10 12:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-10-12 08:30:00+00:00	B	0.9524305555555556	0.17624913284039181	2025-10-12 08:00:00+00:00	[0.75,1.00]
LINK/USDT	2025-10-12 14:45:00+00:00	B	0.8163194444444445	0.10523385300668155	2025-10-12 12:00:00+00:00	[0.75,1.00]
SOL/USDT	2025-10-13 16:45:00+00:00	B	0.9177083333333333	0.10107978404319136	2025-10-13 16:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-10-17 01:00:00+00:00	B	0.8611111111111112	0.0803338110090196	2025-10-17 00:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-10-19 09:45:00+00:00	B	0.5965277777777778	0.04357184310419581	2025-10-19 08:00:00+00:00	[0.50,0.75)
ETH/USDT	2025-10-19 13:45:00+00:00	B	0.7895833333333333	0.0444511017740665	2025-10-19 12:00:00+00:00	[0.75,1.00]
SOL/USDT	2025-10-20 03:45:00+00:00	B	0.7840277777777778	0.04806233983578263	2025-10-20 00:00:00+00:00	[0.75,1.00]
LINK/USDT	2025-10-20 06:15:00+00:00	B	0.9708333333333333	0.08310700706137975	2025-10-20 04:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-10-20 19:30:00+00:00	B	0.8319444444444445	0.060240485733560924	2025-10-20 16:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-10-21 10:45:00+00:00	A	0.3854166666666667	0.05889424805040684	2025-10-21 08:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-10-21 14:45:00+00:00	B	0.6579861111111112	0.056381654842899774	2025-10-21 12:00:00+00:00	[0.50,0.75)
LTC/USDT	2025-10-22 16:45:00+00:00	B	0.6256944444444444	0.053630100688924244	2025-10-22 16:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-10-23 08:00:00+00:00	B	0.8138888888888889	0.0760743632247831	2025-10-23 08:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-10-23 15:00:00+00:00	B	0.8128472222222223	0.051078940180278636	2025-10-23 12:00:00+00:00	[0.75,1.00]
ADA/USDT	2025-10-24 12:30:00+00:00	A	0.31493055555555555	0.02587125247298739	2025-10-24 12:00:00+00:00	[0.25,0.50)
DOGE/USDT	2025-10-25 01:00:00+00:00	A	0.012847222222222222	0.020737907082096	2025-10-25 00:00:00+00:00	[0.00,0.05)
ETH/USDT	2025-10-25 18:30:00+00:00	A	0.10972222222222222	0.04543194295450249	2025-10-25 16:00:00+00:00	[0.10,0.25)
AVAX/USDT	2025-10-26 08:00:00+00:00	B	0.7055555555555556	0.061285500747384175	2025-10-26 08:00:00+00:00	[0.50,0.75)
AVAX/USDT	2025-10-26 13:00:00+00:00	B	0.7552083333333334	0.04880429477794046	2025-10-26 12:00:00+00:00	[0.75,1.00]
LTC/USDT	2025-10-26 22:00:00+00:00	A	0.3194444444444444	0.04918848949517074	2025-10-26 20:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-10-27 02:00:00+00:00	B	0.6371527777777778	0.044097745981123	2025-10-27 00:00:00+00:00	[0.50,0.75)
XRP/USDT	2025-10-27 15:00:00+00:00	A	0.4420138888888889	0.035329048746570405	2025-10-27 12:00:00+00:00	[0.25,0.50)
XRP/USDT	2025-10-28 13:00:00+00:00	B	0.3920138888888889	0.04467981949054568	2025-10-28 12:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-10-30 10:15:00+00:00	A	0.1986111111111111	0.0726757107551162	2025-10-30 08:00:00+00:00	[0.10,0.25)
LINK/USDT	2025-10-31 01:00:00+00:00	B	0.5600694444444444	0.04068396226415102	2025-10-31 00:00:00+00:00	[0.50,0.75)
BTC/USDT	2025-10-31 14:45:00+00:00	B	0.5204861111111111	0.02306161902133168	2025-10-31 12:00:00+00:00	[0.50,0.75)
LTC/USDT	2025-11-01 06:45:00+00:00	A	0.45694444444444443	0.07069776959279718	2025-11-01 04:00:00+00:00	[0.25,0.50)
LTC/USDT	2025-11-01 15:00:00+00:00	A	0.1798611111111111	0.05801327166700177	2025-11-01 12:00:00+00:00	[0.10,0.25)
BTC/USDT	2025-11-02 04:00:00+00:00	A	0.001736111111111111	0.033931581241599666	2025-11-02 04:00:00+00:00	[0.00,0.05)
XRP/USDT	2025-11-02 11:30:00+00:00	A	0.3371527777777778	0.06733147501079659	2025-11-02 08:00:00+00:00	[0.25,0.50)
ETH/USDT	2025-11-02 23:30:00+00:00	A	0.36701388888888886	0.09162847211541415	2025-11-02 20:00:00+00:00	[0.25,0.50)
SOL/USDT	2025-11-06 13:15:00+00:00	B	0.3951388888888889	0.06583773702207027	2025-11-06 12:00:00+00:00	[0.25,0.50)
LINK/USDT	2025-11-07 15:00:00+00:00	B	0.7548611111111111	0.09230769230769237	2025-11-07 12:00:00+00:00	[0.75,1.00]
ADA/USDT	2025-11-07 16:15:00+00:00	B	0.9503472222222222	0.07040487280544608	2025-11-07 16:00:00+00:00	[0.75,1.00]
LTC/USDT	2025-11-08 18:00:00+00:00	B	0.596875	0.1112545942187345	2025-11-08 16:00:00+00:00	[0.50,0.75)
LTC/USDT	2025-11-09 10:45:00+00:00	B	0.8472222222222222	0.12047393364928904	2025-11-09 08:00:00+00:00	[0.75,1.00]
ETH/USDT	2025-11-09 12:15:00+00:00	B	0.40902777777777777	0.0635313914355344	2025-11-09 12:00:00+00:00	[0.25,0.50)
BTC/USDT	2025-11-09 18:45:00+00:00	B	0.5354166666666667	0.024987597195172108	2025-11-09 16:00:00+00:00	[0.50,0.75)
XRP/USDT	2025-11-09 23:00:00+00:00	B	0.5399305555555556	0.099058396318034	2025-11-09 20:00:00+00:00	[0.50,0.75)
XRP/USDT	2025-11-10 03:30:00+00:00	B	0.925	0.057027463651050075	2025-11-10 00:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-11-11 01:15:00+00:00	B	0.44722222222222224	0.05291696153577804	2025-11-11 00:00:00+00:00	[0.25,0.50)
LINK/USDT	2025-11-12 08:30:00+00:00	A	0.346875	0.0850383631713555	2025-11-12 08:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-11-14 14:30:00+00:00	B	0.8375	0.03370106646209041	2025-11-14 12:00:00+00:00	[0.75,1.00]
ETH/USDT	2025-11-15 17:45:00+00:00	B	0.33576388888888886	0.06936257966587765	2025-11-15 16:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-11-16 09:45:00+00:00	A	0.10972222222222222	0.04382176340461395	2025-11-16 08:00:00+00:00	[0.10,0.25)
LTC/USDT	2025-11-18 03:30:00+00:00	B	0.5923611111111111	0.05991179950521666	2025-11-18 00:00:00+00:00	[0.50,0.75)
LINK/USDT	2025-11-18 15:15:00+00:00	B	0.5774305555555556	0.06409322651128921	2025-11-18 12:00:00+00:00	[0.50,0.75)
ADA/USDT	2025-11-19 21:15:00+00:00	B	0.8461805555555556	0.09540558364475707	2025-11-19 20:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-11-20 02:00:00+00:00	B	0.7461805555555555	0.055256863218416045	2025-11-20 00:00:00+00:00	[0.50,0.75)
AVAX/USDT	2025-11-22 22:45:00+00:00	A	0.01423611111111111	0.0202854996243427	2025-11-22 20:00:00+00:00	[0.00,0.05)
SOL/USDT	2025-11-23 01:30:00+00:00	B	0.5916666666666667	0.041933740057147104	2025-11-23 00:00:00+00:00	[0.50,0.75)
ADA/USDT	2025-11-23 12:00:00+00:00	B	0.3295138888888889	0.04303675048355895	2025-11-23 12:00:00+00:00	[0.25,0.50)
DOGE/USDT	2025-11-24 02:00:00+00:00	B	0.6746527777777778	0.07541824069077169	2025-11-24 00:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-11-24 05:00:00+00:00	B	0.7128472222222222	0.054091004697468935	2025-11-24 04:00:00+00:00	[0.50,0.75)
XRP/USDT	2025-11-24 13:00:00+00:00	B	0.4510416666666667	0.11346227499042517	2025-11-24 12:00:00+00:00	[0.25,0.50)
AVAX/USDT	2025-11-24 17:15:00+00:00	B	0.7097222222222223	0.02545454545454556	2025-11-24 16:00:00+00:00	[0.50,0.75)
DOGE/USDT	2025-11-25 23:00:00+00:00	B	0.7670138888888889	0.052913813154154304	2025-11-25 20:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-11-26 17:00:00+00:00	B	0.7736111111111111	0.033713888160220876	2025-11-26 16:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-11-28 08:45:00+00:00	B	0.49201388888888886	0.052906043858085235	2025-11-28 08:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-11-28 13:45:00+00:00	A	0.27534722222222224	0.03479924794464157	2025-11-28 12:00:00+00:00	[0.25,0.50)
ADA/USDT	2025-11-30 03:30:00+00:00	A	0.03854166666666667	0.10377809660449544	2025-11-30 00:00:00+00:00	[0.00,0.05)
BTC/USDT	2025-11-30 08:15:00+00:00	A	0.049305555555555554	0.07016122247073077	2025-11-30 08:00:00+00:00	[0.00,0.05)
LINK/USDT	2025-11-30 13:15:00+00:00	A	0.24131944444444445	0.11219879518072291	2025-11-30 12:00:00+00:00	[0.10,0.25)
LINK/USDT	2025-12-02 13:15:00+00:00	B	0.6427083333333333	0.18299595141700403	2025-12-02 12:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-12-03 05:45:00+00:00	B	0.7003472222222222	0.044854734974495505	2025-12-03 04:00:00+00:00	[0.50,0.75)
ETH/USDT	2025-12-03 14:30:00+00:00	B	0.5725694444444445	0.058666317557427405	2025-12-03 12:00:00+00:00	[0.50,0.75)
ETH/USDT	2025-12-04 15:30:00+00:00	B	0.3663194444444444	0.04934657703422814	2025-12-04 12:00:00+00:00	[0.25,0.50)
XRP/USDT	2025-12-05 15:00:00+00:00	A	0.12013888888888889	0.03977572243254888	2025-12-05 12:00:00+00:00	[0.10,0.25)
LTC/USDT	2025-12-06 18:00:00+00:00	A	0.29965277777777777	0.04117432086734084	2025-12-06 16:00:00+00:00	[0.25,0.50)
BTC/USDT	2025-12-07 17:15:00+00:00	B	0.8649305555555555	0.03628393000257586	2025-12-07 16:00:00+00:00	[0.75,1.00]
ADA/USDT	2025-12-08 14:30:00+00:00	B	0.40694444444444444	0.0717539863325741	2025-12-08 12:00:00+00:00	[0.25,0.50)
AVAX/USDT	2025-12-09 15:00:00+00:00	B	0.3194444444444444	0.07585703865791399	2025-12-09 12:00:00+00:00	[0.25,0.50)
ADA/USDT	2025-12-09 16:00:00+00:00	B	0.9850694444444444	0.05441176470588243	2025-12-09 16:00:00+00:00	[0.75,1.00]
ETH/USDT	2025-12-10 18:30:00+00:00	B	0.6833333333333333	0.08902926981620178	2025-12-10 16:00:00+00:00	[0.50,0.75)
AVAX/USDT	2025-12-10 20:00:00+00:00	B	0.7972222222222223	0.1314363143631436	2025-12-10 20:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-12-11 21:00:00+00:00	B	0.8951388888888889	0.04407244536639073	2025-12-11 20:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-12-13 15:00:00+00:00	A	0.25381944444444443	0.022682753094114497	2025-12-13 12:00:00+00:00	[0.25,0.50)
AVAX/USDT	2025-12-15 01:30:00+00:00	B	0.4201388888888889	0.09035222052067379	2025-12-15 00:00:00+00:00	[0.25,0.50)
LTC/USDT	2025-12-16 15:45:00+00:00	B	0.6979166666666666	0.03952668680765358	2025-12-16 12:00:00+00:00	[0.50,0.75)
LTC/USDT	2025-12-17 14:45:00+00:00	B	0.728125	0.07782343419250405	2025-12-17 12:00:00+00:00	[0.50,0.75)
BTC/USDT	2025-12-18 13:30:00+00:00	B	0.7274305555555556	0.05663984321637168	2025-12-18 12:00:00+00:00	[0.50,0.75)
XRP/USDT	2025-12-19 03:15:00+00:00	B	0.8809027777777778	0.051917019658955094	2025-12-19 00:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-12-19 07:00:00+00:00	B	0.8322916666666667	0.023783707335470562	2025-12-19 04:00:00+00:00	[0.75,1.00]
ADA/USDT	2025-12-21 08:30:00+00:00	A	0.08576388888888889	0.047913862718708046	2025-12-21 08:00:00+00:00	[0.05,0.10)
AVAX/USDT	2025-12-22 00:00:00+00:00	B	0.7184027777777777	0.03571428571428567	2025-12-22 00:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-12-22 08:00:00+00:00	A	0.2746527777777778	0.0277565217391305	2025-12-22 08:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-12-24 16:30:00+00:00	A	0.30277777777777776	0.017627351398704864	2025-12-24 16:00:00+00:00	[0.25,0.50)
LTC/USDT	2025-12-25 15:15:00+00:00	A	0.14166666666666666	0.03437052467126677	2025-12-25 12:00:00+00:00	[0.10,0.25)
LTC/USDT	2025-12-26 02:15:00+00:00	B	0.8479166666666667	0.03251193394400717	2025-12-26 00:00:00+00:00	[0.75,1.00]
AVAX/USDT	2025-12-27 15:45:00+00:00	A	0.13784722222222223	0.03187250996015939	2025-12-27 12:00:00+00:00	[0.10,0.25)
ADA/USDT	2025-12-27 20:00:00+00:00	A	0.40381944444444445	0.04410143329658218	2025-12-27 20:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-12-28 11:00:00+00:00	B	0.5659722222222222	0.028778242383780236	2025-12-28 08:00:00+00:00	[0.50,0.75)
SOL/USDT	2025-12-28 22:45:00+00:00	B	0.23993055555555556	0.06278171281390854	2025-12-28 20:00:00+00:00	[0.10,0.25)
DOGE/USDT	2025-12-29 01:30:00+00:00	B	0.7916666666666666	0.045939490445859855	2025-12-29 00:00:00+00:00	[0.75,1.00]
LINK/USDT	2025-12-30 08:00:00+00:00	A	0.27118055555555554	0.02161729383506802	2025-12-30 08:00:00+00:00	[0.25,0.50)
XRP/USDT	2025-12-30 14:45:00+00:00	A	0.10520833333333333	0.011956869862282468	2025-12-30 12:00:00+00:00	[0.10,0.25)
BNB/USDT	2025-12-31 05:30:00+00:00	A	0.18958333333333333	0.02246865847870625	2025-12-31 04:00:00+00:00	[0.10,0.25)
XRP/USDT	2025-12-31 11:30:00+00:00	A	0.10347222222222222	0.03760438274559863	2025-12-31 08:00:00+00:00	[0.10,0.25)
ETH/USDT	2025-12-31 14:00:00+00:00	B	0.565625	0.019689060748562484	2025-12-31 12:00:00+00:00	[0.50,0.75)
LTC/USDT	2026-01-01 15:30:00+00:00	B	0.6510416666666666	0.03328252032520331	2026-01-01 12:00:00+00:00	[0.50,0.75)
AVAX/USDT	2026-01-01 17:00:00+00:00	B	0.75	0.10150674068199837	2026-01-01 16:00:00+00:00	[0.75,1.00]
BTC/USDT	2026-01-01 22:00:00+00:00	A	0.19583333333333333	0.02916901416565707	2026-01-01 20:00:00+00:00	[0.10,0.25)
LINK/USDT	2026-01-02 03:00:00+00:00	B	0.3541666666666667	0.0557299843014128	2026-01-02 00:00:00+00:00	[0.25,0.50)
BTC/USDT	2026-01-02 09:45:00+00:00	B	0.5784722222222223	0.027963841992808	2026-01-02 08:00:00+00:00	[0.50,0.75)
XRP/USDT	2026-01-02 14:30:00+00:00	B	0.346875	0.0825120570350177	2026-01-02 12:00:00+00:00	[0.25,0.50)
BTC/USDT	2026-01-02 16:15:00+00:00	B	0.6361111111111111	0.01829753425235565	2026-01-02 16:00:00+00:00	[0.50,0.75)
AVAX/USDT	2026-01-03 03:30:00+00:00	B	0.7944444444444444	0.05126404494382025	2026-01-03 00:00:00+00:00	[0.75,1.00]
BTC/USDT	2026-01-04 00:00:00+00:00	B	0.7302083333333333	0.01320054849021317	2026-01-04 00:00:00+00:00	[0.50,0.75)
LTC/USDT	2026-01-04 12:15:00+00:00	B	0.5128472222222222	0.026994456495541202	2026-01-04 12:00:00+00:00	[0.50,0.75)
BNB/USDT	2026-01-04 16:00:00+00:00	A	0.3663194444444444	0.020634618186709072	2026-01-04 16:00:00+00:00	[0.25,0.50)
AVAX/USDT	2026-01-04 21:00:00+00:00	B	0.6506944444444445	0.04320557491289193	2026-01-04 20:00:00+00:00	[0.50,0.75)
SOL/USDT	2026-01-05 00:00:00+00:00	A	0.1840277777777778	0.04971020954079356	2026-01-05 00:00:00+00:00	[0.10,0.25)
ADA/USDT	2026-01-05 14:30:00+00:00	B	0.5902777777777778	0.08943089430894309	2026-01-05 12:00:00+00:00	[0.50,0.75)
DOGE/USDT	2026-01-05 17:45:00+00:00	B	0.9038194444444444	0.08522875816993461	2026-01-05 16:00:00+00:00	[0.75,1.00]
XRP/USDT	2026-01-05 20:00:00+00:00	B	1.0	0.09161423769714715	2026-01-05 20:00:00+00:00	[0.75,1.00]
ETH/USDT	2026-01-06 14:00:00+00:00	B	0.6197916666666666	0.03834598403751859	2026-01-06 12:00:00+00:00	[0.50,0.75)
BTC/USDT	2026-01-06 21:15:00+00:00	B	0.8340277777777778	0.03332587685128012	2026-01-06 20:00:00+00:00	[0.75,1.00]
ETH/USDT	2026-01-07 23:15:00+00:00	B	0.5152777777777777	0.040914667028278166	2026-01-07 20:00:00+00:00	[0.50,0.75)
XRP/USDT	2026-01-09 15:15:00+00:00	B	0.7486111111111111	0.04022934924482568	2026-01-09 12:00:00+00:00	[0.50,0.75)
DOGE/USDT	2026-01-11 12:45:00+00:00	A	0.21319444444444444	0.048034624662977136	2026-01-11 12:00:00+00:00	[0.10,0.25)
SOL/USDT	2026-01-11 16:15:00+00:00	B	0.8652777777777778	0.049269162210338655	2026-01-11 16:00:00+00:00	[0.75,1.00]
SOL/USDT	2026-01-12 00:15:00+00:00	B	0.7222222222222222	0.04307036247334757	2026-01-12 00:00:00+00:00	[0.50,0.75)
BNB/USDT	2026-01-13 07:00:00+00:00	B	0.70625	0.053046626343939016	2026-01-13 04:00:00+00:00	[0.50,0.75)
AVAX/USDT	2026-01-13 13:30:00+00:00	A	0.20173611111111112	0.07343412526997836	2026-01-13 12:00:00+00:00	[0.10,0.25)
BNB/USDT	2026-01-13 18:00:00+00:00	B	0.9743055555555555	0.027890823088232108	2026-01-13 16:00:00+00:00	[0.75,1.00]
LTC/USDT	2026-01-13 22:00:00+00:00	B	0.7895833333333333	0.05182613168724281	2026-01-13 20:00:00+00:00	[0.75,1.00]
LTC/USDT	2026-01-14 15:15:00+00:00	B	0.9180555555555555	0.09444030776867726	2026-01-14 12:00:00+00:00	[0.75,1.00]
ADA/USDT	2026-01-15 09:30:00+00:00	A	0.22569444444444445	0.05466633834031026	2026-01-15 08:00:00+00:00	[0.10,0.25)
LTC/USDT	2026-01-16 18:15:00+00:00	B	0.8565972222222222	0.039484396200814065	2026-01-16 16:00:00+00:00	[0.75,1.00]
BNB/USDT	2026-01-17 15:15:00+00:00	A	0.06319444444444444	0.017325816312499336	2026-01-17 12:00:00+00:00	[0.05,0.10)
