pair	date	err	bbw_ref	bbw_new	bucket_ref	bucket_new	amp_ref_1	amp_new_1	R_ref_1	R_new_1	amp_ref_4	amp_new_4	R_ref_4	R_new_4	amp_ref_12	amp_new_12	R_ref_12	R_new_12	amp_ref_24	amp_new_24	R_ref_24	R_new_24
BNB/USDT	2023-12-19 08:45:00		0.3545138888888889	0.3545138888888889	3	3	0.0057142857142854	0.005714285714285783	0.7142857142856093	0.7142857142857143	0.037959183673469	0.0379591836734694	0.9569892473118136	0.9569892473118274	0.0400000000000002	0.040000000000000036	0.9591836734693746	0.9591836734693873	0.0538775510204086	0.05387755102040814	0.96969696969696	0.9696969696969693
BNB/USDT	2023-12-20 09:00:00		0.8121527777777777	0.8121527777777777	5	5	0.0073700543056634	0.007370054305663287	1.0	1.0	0.0170674941815365	0.017067494181536302	0.5909090909091075	0.5909090909090892	0.0259891388673389	0.025989138867339	0.6119402985074404	0.6119402985074583	0.0384018619084559	0.03840186190845629	0.7373737373737212	0.7373737373737355
BNB/USDT	2023-12-21 09:15:00		0.9572916666666668	0.9572916666666667	5	5	0.0161109029599104	0.016110902959910134	0.9069767441860552	0.9069767441860521	0.0228550018733614	0.02285500187336098	0.9344262295082034	0.934426229508201	0.0314724615961041	0.031472461596103396	0.9523809523809568	0.9523809523809551	0.0434619707755716	0.04346197077557157	0.8275862068965595	0.827586206896552
BNB/USDT	2023-12-22 09:30:00		0.9833333333333332	0.9833333333333333	5	5	0.0118826587448933	0.011882658744894137	0.6874999999999775	0.6874999999999953	0.0167099888600074	0.016709988860007297	0.5111111111110875	0.511111111111112	0.0230226513182328	0.023022651318232557	0.5483870967741656	0.548387096774192	0.027478648347568	0.027478648347567636	0.5000000000000223	0.500000000000002
BNB/USDT	2023-12-23 09:45:00		0.2864583333333333	0.2864583333333333	3	3	0.0029861888764462	0.002986188876446305	0.6250000000001854	0.6250000000000419	0.0097051138484506	0.009705113848451075	0.6538461538461843	0.6538461538461675	0.0171705860395669	0.017170586039567115	0.8043478260869781	0.8043478260869623	0.0246360582306829	0.024636058230682933	0.7575757575757764	0.7575757575757621
BNB/USDT	2023-12-24 10:00:00		0.2559027777777777	0.25590277777777776	3	3	0.0067239447142327	0.006723944714232433	0.944444444444446	0.9444444444444205	0.014942099364961	0.014942099364960715	0.5749999999999825	0.5750000000000037	0.0265222263728059	0.026522226372805546	0.507042253521114	0.5070422535211299	0.036608143444154	0.03660814344415397	0.6326530612244924	0.632653061224486
BNB/USDT	2023-12-25 10:15:00		0.7107638888888889	0.7107638888888889	4	4	0.0075614366729683	0.007561436672967936	0.6500000000000067	0.6500000000000118	0.0136105860113419	0.01361058601134213	0.7777777777777747	0.7777777777777769	0.0170132325141774	0.017013232514177745	0.8222222222222197	0.8222222222222224	0.0786389413988657	0.07863894139886585	0.9615384615384616	0.9615384615384615
BNB/USDT	2023-12-26 10:30:00		1.0	1.0	5	5	0.0272856130403972	0.027285613040396894	0.9220779220779022	0.9220779220779264	0.0765414599574772	0.07654145995747674	0.9722222222222148	0.9722222222222237	0.0765414599574772	0.07654145995747674	0.9722222222222148	0.9722222222222237	0.0825655563430189	0.08256555634301899	0.9742489270386196	0.974248927038628
BNB/USDT	2023-12-27 10:45:00		0.9576388888888888	0.9576388888888889	5	5	0.0270448548812658	0.0270448548812664	0.9146341463414724	0.9146341463414634	0.0392480211081791	0.039248021108179265	0.9411764705882424	0.9411764705882353	0.0504617414248021	0.0504617414248022	0.9542483660130776	0.9542483660130722	0.0986147757255937	0.09861477572559363	0.9765886287625448	0.9765886287625419
BNB/USDT	2023-12-28 11:00:00		0.9159722222222222	0.9159722222222222	5	5	0.0162699608315757	0.016269960831575725	0.9259259259259192	0.9259259259259285	0.0427839710756249	0.04278397107562526	0.5492957746478908	0.5492957746478841	0.0512202470623678	0.051220247062368274	0.6235294117647081	0.6235294117647032	0.0789394395902376	0.07893943959023808	0.7557251908396966	0.7557251908396927
BNB/USDT	2023-12-29 11:15:00		0.8399305555555555	0.8399305555555555	5	5	0.014715090795241	0.014715090795241026	0.5106382978723557	0.5106382978723456	0.0234815278647464	0.023481527864746332	0.6799999999999907	0.6799999999999969	0.0463368816531	0.04633688165309957	0.8378378378378348	0.8378378378378368	0.0463368816531	0.04633688165309957	0.8378378378378348	0.8378378378378368
BNB/USDT	2023-12-30 11:30:00		0.715625	0.715625	4	4	0.007592534008225	0.007592534008225127	0.9583333333333436	0.9583333333333193	0.018664979436887	0.018664979436887164	0.7966101694915303	0.7966101694915207	0.0224612464409996	0.022461246440999783	0.661971830985921	0.6619718309859124	0.0373299588737743	0.037329958873774216	0.7966101694915301	0.7966101694915232
BNB/USDT	2023-12-31 11:45:00		0.7565972222222223	0.7565972222222223	5	5	0.0094369298521547	0.009436929852154718	0.7333333333333217	0.7333333333333365	0.0106951871657752	0.010695187165775222	0.7647058823529271	0.7647058823529411	0.0364894620949981	0.03648946209499848	0.9051724137931104	0.9051724137931021	0.0377477194086191	0.037747719408619096	0.908333333333341	0.908333333333332
BNB/USDT	2024-01-01 12:00:00		0.2184027777777777	0.21840277777777778	2	2	0.0048418334409291	0.004841833440929588	0.5333333333332563	0.533333333333344	0.0125887669464165	0.012588766946416974	0.7435897435897658	0.7435897435897415	0.0216268560361525	0.02162685603615222	0.8507462686567363	0.8507462686567151	0.0397030342156233	0.039703034215622934	0.9186991869918806	0.9186991869918696
BNB/USDT	2024-01-02 12:15:00		0.3409722222222222	0.34097222222222223	3	3	0.010920436817473	0.010920436817472678	0.9428571428571216	0.9428571428571522	0.046489859594384	0.046489859594383676	0.9865771812080484	0.9865771812080558	0.046489859594384	0.046489859594383676	0.9865771812080484	0.9865771812080558	0.1269890795631823	0.1269890795631825	0.6609336609336569	0.6609336609336607
BNB/USDT	2024-01-03 12:30:00		0.9982638888888888	0.9982638888888888	5	5	0.0410557184750733	0.04105571847507339	0.9603174603174616	0.9603174603174596	0.0544151189312482	0.05441511893124784	0.8982035928143751	0.8982035928143725	0.0544151189312482	0.05441511893124784	0.8982035928143751	0.8982035928143725	0.0622352557836429	0.06223525578364297	0.9109947643979088	0.9109947643979072
BNB/USDT	2024-01-04 12:45:00		0.7861111111111111	0.7861111111111111	5	5	0.0072486605735894	0.007248660573589749	0.6521739130435301	0.6521739130434716	0.0160731169240463	0.01607311692404667	0.8431372549019868	0.8431372549019562	0.0318310746927193	0.03183107469271995	0.920792079207934	0.9207920792079186	0.0340371887803335	0.03403718878033413	0.9259259259259384	0.9259259259259237
BNB/USDT	2024-01-05 13:00:00		0.1753472222222222	0.1753472222222222	2	2	0.0119309262166403	0.011930926216640492	0.8421052631578511	0.8421052631578898	0.0329670329670335	0.03296703296703296	0.9428571428571286	0.9428571428571412	0.0492935635792778	0.049293563579277944	0.9617834394904357	0.9617834394904448	0.0593406593406599	0.05934065934065946	0.9682539682539602	0.9682539682539674
BNB/USDT	2024-01-06 13:15:00		0.1434027777777777	0.14340277777777777	2	2	0.0088582677165353	0.008858267716535306	0.8148148148147577	0.8148148148148167	0.0121391076115483	0.012139107611548572	0.8648648648648223	0.8648648648648684	0.0141076115485563	0.014107611548556442	0.8837209302325233	0.883720930232561	0.0187007874015752	0.01870078740157466	0.9122807017543622	0.9122807017543875
BNB/USDT	2024-01-07 13:30:00		0.0729166666666666	0.07291666666666667	1	1	0.0091027308192454	0.00910273081924573	0.85714285714294	0.8571428571428711	0.0172301690507151	0.01723016905071517	0.924528301886838	0.9245283018868	0.0364109232769827	0.03641092327698303	0.964285714285736	0.9642857142857179	0.0585175552665796	0.05851755526657987	0.9777777777777912	0.97777777777778
BNB/USDT	2024-01-08 13:45:00		0.6430555555555556	0.6430555555555556	4	4	0.0059681697612729	0.005968169761273234	0.7777777777777197	0.7777777777777654	0.0125994694960209	0.012599469496021198	0.5789473684210557	0.5789473684210619	0.0338196286472149	0.033819628647214994	0.6372549019607663	0.6372549019607822	0.0354774535809016	0.03547745358090204	0.6074766355140069	0.607476635514016
BNB/USDT	2024-01-09 14:00:00		0.6059027777777778	0.6059027777777778	4	4	0.0168428005284012	0.01684280052840137	0.980392156862735	0.9803921568627557	0.0168428005284012	0.01684280052840137	0.980392156862735	0.9803921568627557	0.0241083223249665	0.024108322324966958	0.9726027397260272	0.9726027397260333	0.046895640686922	0.04689564068692187	0.9859154929577466	0.9859154929577495
BNB/USDT	2024-01-10 14:15:00		0.9277777777777778	0.9277777777777778	5	5	0.0115764385427306	0.011576438542730716	0.6764705882353181	0.6764705882352944	0.0221314266258083	0.022131426625808692	0.6461538461538293	0.6461538461538455	0.0680966973101808	0.06809669731018053	0.8149999999999991	0.8150000000000008	0.091249574395642	0.09124957439564174	0.8619402985074615	0.861940298507463
BNB/USDT	2024-01-11 14:30:00		0.1513888888888888	0.15138888888888888	2	2	0.0311407689863361	0.031140768986335998	0.8775510204081636	0.8775510204081669	0.0460756275818238	0.04607562758182382	0.917241379310345	0.9172413793103475	0.0460756275818238	0.04607562758182382	0.917241379310345	0.9172413793103475	0.0460756275818238	0.04607562758182382	0.917241379310345	0.9172413793103475
BNB/USDT	2024-01-12 14:45:00		0.3246527777777778	0.3246527777777778	3	3	0.0180586907449209	0.018058690744920836	0.9464285714285572	0.9464285714285788	0.0438568203805227	0.0438568203805223	0.9779411764705828	0.9779411764705914	0.0686875201547887	0.06868752015478863	0.9859154929577426	0.9859154929577485	0.0686875201547887	0.06868752015478863	0.9859154929577426	0.9859154929577485
BNB/USDT	2024-01-13 15:00:00		0.0201388888888888	0.02013888888888889	0	0	0.0120280654861339	0.01202806548613422	0.9444444444444632	0.9444444444444465	0.0120280654861339	0.01202806548613422	0.9444444444444632	0.9444444444444465	0.0133645172068156	0.013364517206815973	0.9500000000000176	0.9500000000000025	0.0210491146007349	0.021049114600734997	0.9682539682539798	0.9682539682539696
BNB/USDT	2024-01-14 15:15:00		0.0845486111111111	0.08454861111111112	1	1	0.0055664702030125	0.005566470203012375	0.7647058823529989	0.7647058823529611	0.0078585461689592	0.007858546168958647	0.5416666666666804	0.5416666666666808	0.0360183366077275	0.036018336607727464	0.6090909090909193	0.6090909090909096	0.0717092337917493	0.07170923379174854	0.6940639269406372	0.69406392694064
BNB/USDT	2024-01-15 15:30:00		0.7652777777777777	0.7652777777777777	5	5	0.0111181702668356	0.011118170266836036	0.6285714285714386	0.6285714285714206	0.0177890724269378	0.017789072426937946	0.7678571428571604	0.7678571428571417	0.0212833545108006	0.021283354510800767	0.6417910447761338	0.641791044776118	0.022236340533672	0.022236340533672183	0.6571428571428661	0.6571428571428518
BNB/USDT	2024-01-16 15:45:00		0.4225694444444444	0.42256944444444444	3	3	0.0053627760252364	0.005362776025236493	0.7647058823529868	0.7647058823529423	0.0157728706624603	0.01577287066246047	0.7399999999999882	0.7400000000000028	0.0157728706624603	0.01577287066246047	0.7399999999999882	0.7400000000000028	0.033123028391167	0.0331230283911671	0.8761904761904712	0.876190476190478
BNB/USDT	2024-01-17 16:00:00		0.44375	0.44375	3	3	0.0086538461538466	0.008653846153846234	0.8518518518518627	0.8518518518518537	0.0150641025641024	0.015064102564102622	0.9148936170212773	0.9148936170212773	0.0214743589743588	0.02147435897435901	0.9402985074626868	0.9402985074626868	0.0317307692307694	0.03173076923076945	0.6363636363636284	0.6363636363636331
BNB/USDT	2024-01-18 16:15:00		0.5774305555555556	0.5774305555555556	4	4	0.0139949109414762	0.013994910941475758	0.9772727272727028	0.9772727272727235	0.0209923664122138	0.020992366412213803	0.984848484848468	0.9848484848484824	0.0238549618320609	0.02385496183206104	0.8933333333333277	0.8933333333333345	0.0270356234096693	0.02703562340966925	0.7882352941176367	0.788235294117646
BNB/USDT	2024-01-19 16:30:00		0.80625	0.80625	5	5	0.0205747877204439	0.0205747877204443	0.8095238095238113	0.8095238095238111	0.0303723056825603	0.03037230568256044	0.8709677419354864	0.8709677419354841	0.035271064663618	0.03527106466361851	0.8888888888888897	0.8888888888888888	0.035271064663618	0.03527106466361851	0.8888888888888897	0.8888888888888888
BNB/USDT	2024-01-20 16:45:00		0.0291666666666666	0.029166666666666667	0	0	0.0031826861871416	0.003182686187141903	0.9000000000000875	0.9000000000000314	0.0073201782304265	0.0073201782304263	0.956521739130478	0.956521739130448	0.0171865054105659	0.017186505410566544	0.9814814814814988	0.9814814814814876	0.0175047740292803	0.017504774029280745	0.9818181818181992	0.9818181818181878
BNB/USDT	2024-01-21 17:00:00		0.0055555555555555	0.005555555555555556	0	0	0.0018796992481201	0.001879699248120259	0.6666666666668174	0.6666666666666666	0.0090852130325811	0.009085213032581363	0.8620689655172173	0.8620689655172431	0.0238095238095233	0.023809523809523614	0.6710526315789623	0.6710526315789473	0.0416666666666667	0.04166666666666663	0.8120300751879824	0.8120300751879712
BNB/USDT	2024-01-22 17:15:00		0.6986111111111111	0.6986111111111111	4	4	0.0074074074074076	0.007407407407407418	0.8695652173913372	0.869565217391307	0.0286634460547504	0.028663446054750352	0.775280898876388	0.7752808988764031	0.0286634460547504	0.028663446054750352	0.775280898876388	0.7752808988764031	0.0714975845410631	0.07149758454106281	0.9099099099099036	0.9099099099099095
BNB/USDT	2024-01-23 17:30:00		0.5385416666666667	0.5385416666666667	4	4	0.0080753701211304	0.008075370121130576	0.7083333333333648	0.7083333333333396	0.0201884253028268	0.020188425302826496	0.716666666666663	0.7166666666666649	0.02792732166891	0.027927321668909766	0.5783132530120578	0.5783132530120512	0.0316285329744274	0.0316285329744278	0.6276595744680836	0.6276595744680863
BNB/USDT	2024-01-24 17:45:00		0.1145833333333333	0.11458333333333333	2	2	0.0092307692307694	0.009230769230769154	0.814814814814805	0.8148148148148139	0.01059829059829	0.010598290598290427	0.7096774193548832	0.7096774193548434	0.0218803418803415	0.021880341880341825	0.7812500000000142	0.7812500000000043	0.0314529914529908	0.03145299145299141	0.5434782608695773	0.5434782608695676
BNB/USDT	2024-01-25 18:00:00		0.5833333333333334	0.5833333333333334	4	4	0.008910212474298	0.008910212474297574	0.5384615384615695	0.5384615384615461	0.008910212474298	0.008910212474297574	0.5384615384615695	0.5384615384615461	0.017135023989034	0.01713502398903366	0.7199999999999712	0.7199999999999938	0.0472926662097325	0.047292666209732714	0.8985507246376677	0.8985507246376785
BNB/USDT	2024-01-26 18:15:00		0.0361111111111111	0.03611111111111111	0	0	0.0039695666556395	0.003969566655639967	0.583333333333218	0.5833333333333264	0.0059543499834599	0.005954349983460117	0.61111111111123	0.6111111111111267	0.0215018193847174	0.02150181938471707	0.8307692307692065	0.8307692307692264	0.0215018193847174	0.02150181938471707	0.8307692307692065	0.8307692307692264
BNB/USDT	2024-01-27 18:30:00		0.0888888888888888	0.08888888888888889	1	1	0.003605375286791	0.00360537528679139	0.6363636363635763	0.6363636363636112	0.0075385119632904	0.007538511963290806	0.8260869565217146	0.8260869565217206	0.0157325467059979	0.015732546705997885	0.7916666666666711	0.7916666666666649	0.0163880694854148	0.016388069485414603	0.800000000000009	0.8
BNB/USDT	2024-01-28 18:45:00		0.2725694444444444	0.2725694444444444	3	3	0.0062274664044574	0.006227466404457371	0.8421052631579162	0.8421052631579294	0.0088495575221238	0.008849557522123908	0.7407407407407794	0.7407407407407389	0.0144215011471647	0.014421501147164673	0.5454545454545184	0.5454545454545399	0.0245821042281218	0.024582104228122015	0.7333333333333194	0.7333333333333345
BNB/USDT	2024-01-29 19:00:00		0.7274305555555556	0.7274305555555556	4	4	0.0022551546391754	0.0022551546391752497	0.857142857142988	0.8571428571428079	0.0035438144329895	0.003543814432989678	0.5454545454546833	0.5454545454545141	0.0115979381443299	0.011597938144329856	0.7499999999999822	0.7500000000000095	0.0180412371134024	0.01804123711340211	0.5178571428571642	0.5178571428571397
BNB/USDT	2024-01-30 19:15:00		0.1902777777777777	0.19027777777777777	2	2	0.0042030391205944	0.0042030391205949424	0.9230769230769158	0.9230769230769028	0.0109925638538636	0.01099256385386349	0.5294117647059465	0.5294117647058907	0.0171354671839633	0.017135467183963637	0.6981132075472009	0.6981132075471744	0.034917555771096	0.0349175557710959	0.8518518518518713	0.851851851851855
BNB/USDT	2024-01-31 19:30:00		0.5375	0.5375	4	4	0.0124590163934432	0.012459016393442601	0.8684210526315882	0.8684210526315803	0.0226229508196725	0.022622950819672027	0.9275362318840604	0.9275362318840585	0.029836065573771	0.0298360655737705	0.9450549450549472	0.9450549450549458	0.029836065573771	0.0298360655737705	0.9450549450549472	0.9450549450549458
BNB/USDT	2024-02-01 19:45:00		0.2472222222222222	0.24722222222222223	2	2	0.0043218085106384	0.0043218085106383475	0.6923076923077697	0.6923076923077002	0.0073138297872343	0.007313829787233939	0.7727272727272634	0.7727272727272727	0.0156250000000001	0.015625	0.63829787234042	0.6382978723404307	0.0202792553191487	0.02027925531914887	0.7213114754098262	0.7213114754098391
BNB/USDT	2024-02-02 20:00:00		0.3552083333333333	0.35520833333333335	3	3	0.0026613439787095	0.0026613439787093185	0.749999999999947	0.75	0.0053226879574188	0.005322687957418637	0.6250000000000063	0.625	0.0126413838988692	0.01264138389886904	0.8421052631578926	0.8421052631578919	0.0143047238855625	0.014304723885562365	0.7441860465116261	0.7441860465116239
BNB/USDT	2024-02-03 20:15:00		0.1083333333333333	0.10833333333333334	2	2	0.0023325558147286	0.0023325558147285763	0.7142857142857728	0.7142857142856803	0.0086637787404192	0.008663778740419681	0.6923076923076835	0.6923076923077061	0.0109963345551484	0.01099633455514848	0.6363636363635826	0.6363636363636364	0.0306564478507163	0.03065644785071653	0.7717391304347984	0.7717391304347793
BNB/USDT	2024-02-04 20:30:00		0.1298611111111111	0.12986111111111112	2	2	0.0098425196850395	0.009842519685039464	0.9333333333333196	0.9333333333333379	0.01246719160105	0.01246719160104981	0.7631578947368223	0.7631578947368325	0.02001312335958	0.020013123359579832	0.5245901639344313	0.5245901639344293	0.0246062992125989	0.02460629921259838	0.6133333333333449	0.6133333333333394
BNB/USDT	2024-02-05 20:45:00		0.0496527777777777	0.049652777777777775	0	0	0.0039761431411533	0.003976143141153021	1.0	1.0	0.0076209410205438	0.007620941020543448	1.0	1.0	0.0132538104705104	0.013253810470510219	0.5750000000000226	0.5750000000000054	0.0152418820410871	0.015241882041086896	0.5000000000000149	0.5
BNB/USDT	2024-02-06 21:00:00		0.0798611111111111	0.0798611111111111	1	1	0.0026376524892852	0.002637652489284492	0.625000000000055	0.6249999999999948	0.0049455984174084	0.004945598417408492	0.799999999999971	0.8	0.009561490273657	0.009561490273656492	0.896551724137924	0.8965517241379318	0.0257171117705245	0.02571711177052416	0.6666666666666536	0.6666666666666637
BNB/USDT	2024-02-07 21:15:00		0.5288194444444444	0.5288194444444444	4	4	0.0032478077297817	0.0032478077297823926	0.699999999999983	0.7000000000000478	0.0071451770055208	0.007145177005521308	0.6818181818181435	0.6818181818181931	0.0298798311139983	0.029879831113998057	0.923913043478257	0.9239130434782632	0.0435206235790843	0.04352062357908415	0.9477611940298478	0.9477611940298524
BNB/USDT	2024-02-08 21:30:00		0.5722222222222222	0.5722222222222222	4	4	0.005018820577164	0.005018820577164518	0.6875000000000301	0.6874999999999876	0.009410288582183	0.009410288582183068	0.6333333333333311	0.6333333333333243	0.0210163111668757	0.021016311166875634	0.8358208955223901	0.8358208955223849	0.0269761606022581	0.026976160602258603	0.8720930232558137	0.8720930232558131
BNB/USDT	2024-02-09 21:45:00		0.2767361111111111	0.2767361111111111	3	3	0.0061747452917572	0.006174745291756767	0.7499999999999812	0.7499999999999956	0.0083359061438716	0.008335906143871807	0.5555555555555884	0.5555555555555407	0.01142327878975	0.011423278789749802	0.5945945945945993	0.5945945945945991	0.0200679221982093	0.020067922198209187	0.7692307692307696	0.7692307692307726
BNB/USDT	2024-02-10 22:00:00		0.4420138888888889	0.4420138888888889	3	3	0.0043330238316311	0.004333023831631033	0.5714285714285171	0.5714285714285567	0.0064995357474463	0.00649953574744655	0.6190476190476348	0.6190476190476288	0.00959455277004	0.009594552770040177	0.5806451612903207	0.5806451612903174	0.0148560817084491	0.01485608170844932	0.625000000000003	0.6250000000000038
BNB/USDT	2024-02-11 22:15:00		0.2003472222222222	0.20034722222222223	2	2	0.003738317757009	0.0037383177570092796	0.5833333333333793	0.5833333333333408	0.0071651090342682	0.007165109034267814	0.521739130434765	0.5217391304347806	0.0202492211838003	0.02024922118380057	0.8307692307692154	0.8307692307692319	0.0517133956386288	0.05171339563862931	0.67469879518073	0.6746987951807235
BNB/USDT	2024-02-12 22:30:00		0.8972222222222223	0.8972222222222223	5	5	0.0057803468208087	0.005780346820809412	0.9473684210526796	0.9473684210526022	0.0069972619409794	0.006997261940979604	0.7826086956521698	0.7826086956521732	0.0118649224216613	0.01186492242166104	0.8717948717948755	0.871794871794871	0.0322482506845145	0.032248250684514645	0.9528301886792452	0.9528301886792451
BNB/USDT	2024-02-13 22:45:00		0.3895833333333333	0.38958333333333334	3	3	0.0021565003080713	0.002156500308071352	0.5714285714286194	0.571428571428542	0.0070856438693778	0.007085643869377711	0.5217391304347788	0.5217391304348037	0.0274183610597658	0.027418361059765917	0.8651685393258407	0.8651685393258371	0.0345040049291442	0.03450400492914374	0.8928571428571433	0.8928571428571388
BNB/USDT	2024-02-14 23:00:00		0.2940972222222222	0.29409722222222223	3	3	0.0026986506746619	0.0026986506746629058	0.6666666666668649	0.6666666666666666	0.0350824587706145	0.035082458770614666	0.9743589743589964	0.9743589743589721	0.0443778110944526	0.044377811094452824	0.9797297297297471	0.9797297297297279	0.1001499250374814	0.10014992503748132	0.991017964071864	0.9910179640718555
BNB/USDT	2024-02-15 23:15:00		0.7940972222222222	0.7940972222222222	5	5	0.0048022598870056	0.004802259887005889	0.6470588235294635	0.6470588235294118	0.0384180790960452	0.03841807909604522	0.9411764705882326	0.9411764705882353	0.0451977401129941	0.04519774011299438	0.8000000000000027	0.8	0.0499999999999994	0.04999999999999993	0.7231638418079174	0.723163841807911
BNB/USDT	2024-02-16 23:30:00		0.7947916666666667	0.7947916666666667	5	5	0.007483370288248	0.007483370288248192	0.777777777777707	0.7777777777777679	0.0163525498891344	0.01635254988913526	0.5084745762712071	0.5084745762711855	0.0243902439024383	0.024390243902439157	0.6704545454545664	0.6704545454545465	0.0429600886917958	0.04296008869179613	0.8129032258064677	0.8129032258064517
BNB/USDT	2024-02-17 23:45:00		0.3059027777777778	0.3059027777777778	3	3	0.0085009917823749	0.008500991782374734	0.7999999999999863	0.7999999999999869	0.012468121280816	0.012468121280816091	0.8636363636363478	0.8636363636363527	0.0255029753471236	0.025502975347123757	0.5777777777777833	0.577777777777782	0.0255029753471236	0.025502975347123757	0.5777777777777833	0.577777777777782
BNB/USDT	2024-02-19 00:00:00		0.6375	0.6375	4	4	0.0142328494164533	0.014232849416453308	0.879999999999984	0.8799999999999943	0.0162254483347569	0.016225448334756698	0.7719298245613871	0.771929824561402	0.0162254483347569	0.016225448334756698	0.7719298245613871	0.771929824561402	0.0176487332764019	0.017648733276401818	0.790322580645142	0.7903225806451576
BNB/USDT	2024-02-20 00:15:00		0.3390625	0.3390625	3	3	0.010227272727273	0.010227272727272863	0.6388888888889013	0.6388888888888856	0.0133522727272725	0.013352272727272685	0.7234042553191465	0.7234042553191419	0.0309659090909098	0.03096590909090924	0.8807339449541319	0.8807339449541264	0.0477272727272735	0.04772727272727273	0.5714285714285786	0.5714285714285727
BNB/USDT	2024-02-21 00:30:00		0.2128472222222222	0.21284722222222222	2	2	0.0045108542430226	0.004510854243022222	1.0	1.0	0.006484352974344	0.006484352974344465	0.9565217391305092	0.9565217391304296	0.0654073865238234	0.06540738652382305	0.8362068965517178	0.8362068965517248	0.0845785170566675	0.08457851705666763	0.8733333333333274	0.8733333333333336
BNB/USDT	2024-02-22 00:45:00		0.9576388888888888	0.9576388888888889	5	5	0.0303975058456746	0.030397505845674355	0.8119658119658157	0.8119658119658087	0.0348142374642761	0.03481423746427659	0.8358208955223877	0.8358208955223851	0.0348142374642761	0.03481423746427659	0.8358208955223877	0.8358208955223851	0.0353338529488175	0.03533385294881808	0.8235294117647056	0.8235294117647018
BNB/USDT	2024-02-23 01:00:00		0.7784722222222222	0.7784722222222222	5	5	0.0054587990642055	0.005458799064205988	0.619047619047699	0.6190476190476191	0.0210553678190796	0.021055367819079907	0.9012345679012608	0.901234567901233	0.0343124512607222	0.034312451260722576	0.9393939393939552	0.939393939393938	0.042890564075903	0.042890564075903304	0.9515151515151644	0.9515151515151505
BNB/USDT	2024-02-24 01:15:00		0.4055555555555555	0.40555555555555556	3	3	0.0101387406616859	0.010138740661686185	0.8157894736842258	0.815789473684222	0.0226787620064038	0.022678762006403508	0.6352941176470711	0.6352941176470569	0.0274813233724654	0.02748132337246534	0.6990291262135985	0.6990291262135896	0.0309498399146209	0.030949839914621302	0.7327586206896569	0.7327586206896541
BNB/USDT	2024-02-25 01:30:00		0.2795138888888889	0.2795138888888889	3	3	0.0115759010786639	0.011575901078663464	0.5681818181817977	0.5681818181818162	0.0115759010786639	0.011575901078663464	0.5681818181817977	0.5681818181818162	0.0281504867140226	0.02815048671402265	0.7663551401869156	0.7663551401869177	0.0352538805577483	0.03525388055774792	0.8134328358208975	0.8134328358208966
BNB/USDT	2024-02-26 01:45:00		0.6291666666666667	0.6291666666666667	4	4	0.0093457943925231	0.009345794392523477	0.8888888888889157	0.8888888888888704	0.0332294911734165	0.03322949117341634	0.7499999999999987	0.7500000000000017	0.037123572170301	0.037123572170301156	0.7762237762237733	0.7762237762237783	0.0594496365524403	0.05944963655244018	0.860262008733623	0.8602620087336255
BNB/USDT	2024-02-27 02:00:00		0.3100694444444444	0.31006944444444445	3	3	0.0107553776888442	0.01075537768884427	0.5116279069767695	0.5116279069767461	0.0200100050025011	0.020010005002501385	0.5375000000000079	0.5374999999999999	0.0222611305652829	0.022261130565282672	0.5842696629213635	0.584269662921346	0.0347673836918461	0.034767383691845954	0.733812949640296	0.7338129496402861
BNB/USDT	2024-02-28 02:15:00		0.1319444444444444	0.13194444444444445	2	2	0.00453514739229	0.0045351473922901064	0.7222222222220795	0.7222222222222222	0.0078105316200549	0.007810531620055516	0.5483870967741246	0.5483870967741844	0.0569412950365325	0.056941295036533224	0.9247787610619606	0.9247787610619475	0.0808767951625092	0.08087679516250945	0.9470404984423776	0.9470404984423679
BNB/USDT	2024-02-29 02:30:00		0.8434027777777777	0.8434027777777777	5	5	0.0048661800486612	0.0048661800486616835	0.6500000000001076	0.650000000000008	0.0175182481751825	0.017518248175182438	0.9027777777778188	0.9027777777777821	0.0272506082725058	0.027250608272506138	0.5982142857143102	0.598214285714285	0.0647201946472016	0.06472019464720191	0.7481203007518705	0.7481203007518794
BNB/USDT	2024-03-01 02:45:00		0.9534722222222224	0.9534722222222223	5	5	0.0056734089787865	0.005673408978786321	0.5217391304348581	0.5217391304347928	0.0083867784903796	0.008386778490379831	0.6764705882353281	0.676470588235303	0.015293537247163	0.015293537247163314	0.5161290322580849	0.5161290322580683	0.0189935865811549	0.018993586581154465	0.5974025974026193	0.5974025974026009
BNB/USDT	2024-03-02 03:00:00		0.2944444444444444	0.29444444444444445	3	3	0.0151663405088065	0.015166340508806275	0.9677419354838616	0.9677419354838719	0.0166340508806266	0.016634050880626305	0.8823529411764586	0.8823529411764678	0.021526418786693	0.021526418786692814	0.6818181818181803	0.6818181818181813	0.021526418786693	0.021526418786692814	0.6818181818181803	0.6818181818181813
BNB/USDT	2024-03-03 03:15:00		0.1697916666666666	0.16979166666666667	2	2	0.0058493785035336	0.005849378503534064	0.7916666666666458	0.791666666666662	0.0272970996831589	0.027297099683158632	0.7232142857142881	0.7232142857142875	0.0319278576651228	0.03192785766512307	0.618320610687037	0.6183206106870238	0.0368023397514015	0.03680233975140135	0.5364238410596085	0.5364238410596043
