pair	ts	bucket	amp_1h	amp_4h	amp_12h	amp_24h
SOL/USDT	2023-11-04 01:15:00+00:00	[0.25,0.50)	0.023511755877938915	0.04702351175587801	0.0750375187593797	0.0750375187593797
SOL/USDT	2023-11-05 01:15:00+00:00	[0.50,0.75)	0.022895301693298373	0.024326258049129575	0.041736227045075125	0.06558549964226092
SOL/USDT	2023-11-06 01:15:00+00:00	[0.75,1.00]	0.016778523489932955	0.05177372962607854	0.05201342281879199	0.06303930968360505
SOL/USDT	2023-11-07 01:15:00+00:00	[0.75,1.00]	0.022897083634610647	0.03808146541335257	0.0486864304651724	0.1132803085080743
SOL/USDT	2023-11-08 01:15:00+00:00	[0.75,1.00]	0.012796649604467294	0.021870637505816772	0.02675663099115881	0.03652861796184273
SOL/USDT	2023-11-09 01:15:00+00:00	[0.25,0.50)	0.016263940520446163	0.035780669144981396	0.11965613382899626	0.17472118959107813
SOL/USDT	2023-11-10 01:15:00+00:00	[0.75,1.00]	0.017158992180712405	0.04800173761946136	0.1335794960903562	0.2589052997393571
SOL/USDT	2023-11-11 01:15:00+00:00	[0.75,1.00]	0.03745118920837769	0.04792332268370612	0.0942492012779553	0.18459353922612717
SOL/USDT	2023-11-12 01:15:00+00:00	[0.75,1.00]	0.03537148951297538	0.06221116246000711	0.12726626377532876	0.12726626377532876
SOL/USDT	2023-11-13 01:15:00+00:00	[0.75,1.00]	0.01839550332141029	0.048032703117015844	0.0599557145290411	0.14886731391585764
SOL/USDT	2023-11-14 01:15:00+00:00	[0.50,0.75)	0.022520007444630577	0.029034059184813	0.07091010608598552	0.11129722687511641
SOL/USDT	2023-11-15 01:15:00+00:00	[0.50,0.75)	0.023082263103089178	0.026900381811870953	0.1348490107601528	0.19038528288788625
SOL/USDT	2023-11-16 01:15:00+00:00	[0.25,0.50)	0.028549618320610756	0.030534351145038167	0.09465648854961836	0.18152671755725192
SOL/USDT	2023-11-17 01:15:00+00:00	[0.75,1.00]	0.027077026572485695	0.045408678102926384	0.06895391860074002	0.10881264715775309
SOL/USDT	2023-11-18 01:15:00+00:00	[0.25,0.50)	0.01443227264823506	0.026430186054599132	0.05442531733611538	0.08120326899669614
SOL/USDT	2023-11-19 01:15:00+00:00	[0.50,0.75)	0.01702949438202245	0.03616573033707869	0.09094101123595505	0.09638342696629217
SOL/USDT	2023-11-20 01:15:00+00:00	[0.25,0.50)	0.01232134056185313	0.028421225562674502	0.03236405454246765	0.08362083127977664
SOL/USDT	2023-11-21 01:15:00+00:00	[0.10,0.25)	0.0313218899309856	0.04070076092726946	0.04070076092726946	0.10918421518315345
SOL/USDT	2023-11-22 01:15:00+00:00	[0.75,1.00]	0.010674157303370792	0.030711610486891396	0.05112359550561792	0.11123595505617974
SOL/USDT	2023-11-23 01:15:00+00:00	[0.25,0.50)	0.0106237148732009	0.017135023989033583	0.04163810829335161	0.05980123372172724
SOL/USDT	2023-11-24 01:15:00+00:00	[0.10,0.25)	0.012347826086956537	0.012347826086956537	0.03686956521739126	0.053739130434782546
SOL/USDT	2023-11-25 01:15:00+00:00	[0.25,0.50)	0.031630170316301706	0.04066736183524511	0.04327424400417105	0.04327424400417105
SOL/USDT	2023-11-26 01:15:00+00:00	[0.05,0.10)	0.006354113000171689	0.012536493216554987	0.021294865189764763	0.044650523784990584
SOL/USDT	2023-11-27 01:15:00+00:00	[0.05,0.10)	0.0130117973629424	0.026197085357390668	0.05638445523941707	0.0726925746009715
SOL/USDT	2023-11-28 01:15:00+00:00	[0.25,0.50)	0.011254311127246406	0.022508622254492683	0.04374659647848981	0.0867671083681249
SOL/USDT	2023-11-29 01:15:00+00:00	[0.00,0.05)	0.01424159231297183	0.01424159231297183	0.06451612903225803	0.06451612903225803
SOL/USDT	2023-11-30 01:15:00+00:00	[0.00,0.05)	0.009092439804680908	0.026940562384239794	0.04175787169557171	0.05219733961946458
SOL/USDT	2023-12-01 01:15:00+00:00	[0.25,0.50)	0.02051367578385597	0.02384923282188125	0.03752501667778519	0.038692461641094064
SOL/USDT	2023-12-02 01:15:00+00:00	[0.10,0.25)	0.013678312458800235	0.020435069215557055	0.03839815425181276	0.08586025049439686
SOL/USDT	2023-12-03 01:15:00+00:00	[0.50,0.75)	0.010363495746326399	0.025212683681361214	0.04315545243619499	0.04655839133797378
SOL/USDT	2023-12-04 01:15:00+00:00	[0.25,0.50)	0.018564742589703555	0.023244929797192032	0.0858034321372855	0.0858034321372855
SOL/USDT	2023-12-05 01:15:00+00:00	[0.10,0.25)	0.024058919803600753	0.024058919803600753	0.03306055646481183	0.0816693944353518
SOL/USDT	2023-12-06 01:15:00+00:00	[0.75,1.00]	0.023442416614222812	0.03571428571428565	0.0736312146003777	0.0814977973568283
SOL/USDT	2023-12-07 01:15:00+00:00	[0.50,0.75)	0.012802275960170733	0.023391812865497137	0.05231547336810498	0.12486170380907231
SOL/USDT	2023-12-08 01:15:00+00:00	[0.75,1.00]	0.017233888486603878	0.0650253439536567	0.08718320057929031	0.1049963794351919
SOL/USDT	2023-12-09 01:15:00+00:00	[0.50,0.75)	0.010639749011048985	0.023871231755558588	0.06411130814350025	0.08566362024280454
SOL/USDT	2023-12-10 01:15:00+00:00	[0.50,0.75)	0.016793066088840666	0.024783315276272998	0.045097508125677116	0.05864030335861319
SOL/USDT	2023-12-11 01:15:00+00:00	[0.25,0.50)	0.1267123287671233	0.1267123287671233	0.1267123287671233	0.1267123287671233
SOL/USDT	2023-12-12 01:15:00+00:00	[0.75,1.00]	0.02338280593671243	0.03402408288994689	0.03934472136656402	0.0933912069448334
