half_band_pct	grid_count	policy	path	leverage	horizon_d	maint_rate	fee_rate	n	net_mean	net_p5	net_p25	net_median	net_p75	net_p95	net_ci_lo	net_ci_hi	liq_rate	pnl_grid_mean	pnl_inv_mean	pnl_fee_mean	scenario
3	80	close	auto	3	1	0.005	0.0005	12470	-0.0127864								0				robustness
3	80	close	auto	3	1	0.02	0	12470	-0.00295306								0				robustness
3	80	close	auto	3	1	0.02	0.0005	12470	-0.0127864								0				robustness
3	80	close	auto	3	7	0.005	0	12470	-0.0042701								0				robustness
3	80	close	auto	3	7	0.005	0.00011	12470	-0.00746325								0				robustness
3	80	close	auto	3	7	0.005	0.0005	12470	-0.0187844								0				robustness
3	80	close	auto	3	7	0.02	0	12470	-0.0042701								0				robustness
3	80	close	auto	3	7	0.02	0.0005	12470	-0.0187844								0				robustness
3	80	close	auto	3	30	0.005	0	12470	-0.00435724								0				robustness
3	80	close	auto	3	30	0.005	0.00011	12470	-0.00758387								0				robustness
3	80	close	auto	3	30	0.005	0.0005	12470	-0.0190237								0				robustness
3	80	close	auto	3	30	0.02	0	12470	-0.00435724								0				robustness
3	80	close	auto	3	30	0.02	0.0005	12470	-0.0190237								0				robustness
3	80	close	auto	5	1	0.005	0	12470	-0.00492176								0				robustness
3	80	close	auto	5	1	0.005	0.00011	12470	-0.00852731								0				robustness
3	80	close	auto	5	1	0.005	0.0005	12470	-0.0213106								0				robustness
3	80	close	auto	5	1	0.02	0	12470	-0.00492176								0				robustness
3	80	close	auto	5	1	0.02	0.0005	12470	-0.0213106								0				robustness
3	80	close	auto	5	7	0.005	0	12470	-0.00711683								0				robustness
3	80	close	auto	5	7	0.005	0.00011	12470	-0.0124387								0				robustness
3	80	close	auto	5	7	0.005	0.0005	12470	-0.0313073								0				robustness
3	80	close	auto	5	7	0.02	0	12470	-0.00711683								0				robustness
3	80	close	auto	5	7	0.02	0.0005	12470	-0.0313073								0				robustness
3	80	close	auto	5	30	0.005	0	12470	-0.00726207								0				robustness
3	80	close	auto	5	30	0.005	0.00011	12470	-0.0126398								0				robustness
3	80	close	auto	5	30	0.005	0.0005	12470	-0.0317062								0				robustness
3	80	close	auto	5	30	0.02	0	12470	-0.00726207								0				robustness
3	80	close	auto	5	30	0.02	0.0005	12470	-0.0317062								0				robustness
3	80	close	auto	10	1	0.005	0	12470	-0.00984352								0				robustness
3	80	close	auto	10	1	0.005	0.00011	12470	-0.0170546								0				robustness
3	80	close	auto	10	1	0.005	0.0005	12470	-0.0426212								0				robustness
3	80	close	auto	10	1	0.02	0	12470	-0.00984352								0				robustness
3	80	close	auto	10	1	0.02	0.0005	12470	-0.0426212								0				robustness
3	80	close	auto	10	7	0.005	0	12470	-0.0142337								0				robustness
3	80	close	auto	10	7	0.005	0.00011	12470	-0.0248775								0				robustness
3	80	close	auto	10	7	0.005	0.0005	12470	-0.0626147								0				robustness
3	80	close	auto	10	7	0.02	0	12470	-0.0142337								0				robustness
3	80	close	auto	10	7	0.02	0.0005	12470	-0.0626147								0				robustness
3	80	close	auto	10	30	0.005	0	12470	-0.0145241								0				robustness
3	80	close	auto	10	30	0.005	0.00011	12470	-0.0252796								0				robustness
3	80	close	auto	10	30	0.005	0.0005	12470	-0.0634125								0				robustness
3	80	close	auto	10	30	0.02	0	12470	-0.0145241								0				robustness
3	80	close	auto	10	30	0.02	0.0005	12470	-0.0634125								0				robustness
3	80	close	auto	15	1	0.005	0	12470	-0.0147653								0				robustness
3	80	close	auto	15	1	0.005	0.00011	12470	-0.0255819								0				robustness
3	80	close	auto	15	1	0.005	0.0005	12470	-0.0639319								0				robustness
3	80	close	auto	15	1	0.02	0	12470	-0.0147653								0				robustness
3	80	close	auto	15	1	0.02	0.0005	12470	-0.0639319								0				robustness
3	80	close	auto	15	7	0.005	0	12470	-0.0213505								0				robustness
3	80	close	auto	15	7	0.005	0.00011	12470	-0.0373162								0				robustness
3	80	close	auto	15	7	0.005	0.0005	12470	-0.093922								0				robustness
3	80	close	auto	15	7	0.02	0	12470	-0.0213505								0				robustness
3	80	close	auto	15	7	0.02	0.0005	12470	-0.093922								0				robustness
3	80	close	auto	15	30	0.005	0	12470	-0.0217862								0				robustness
3	80	close	auto	15	30	0.005	0.00011	12470	-0.0379194								0				robustness
3	80	close	auto	15	30	0.005	0.0005	12470	-0.0951187								0				robustness
3	80	close	auto	15	30	0.02	0	12470	-0.0217862								0				robustness
3	80	close	auto	15	30	0.02	0.0005	12470	-0.0951187								0				robustness
3	80	close	auto	30	1	0.005	0	12470	-0.0295306								0				robustness
3	80	close	auto	30	1	0.005	0.00011	12470	-0.0511639								0				robustness
3	80	close	auto	30	1	0.005	0.0005	12470	-0.127864								0				robustness
3	80	close	auto	30	1	0.02	0	12470	-0.0295306								0				robustness
3	80	close	auto	30	1	0.02	0.0005	12470	-0.127864								0				robustness
3	80	close	auto	30	7	0.005	0	12470	-0.042701								0				robustness
3	80	close	auto	30	7	0.005	0.00011	12470	-0.0746325								0				robustness
3	80	close	auto	30	7	0.005	0.0005	12470	-0.187844								0				robustness
3	80	close	auto	30	7	0.02	0	12470	-0.042701								0				robustness
3	80	close	auto	30	7	0.02	0.0005	12470	-0.187844								0				robustness
3	80	close	auto	30	30	0.005	0	12470	-0.0435724								0				robustness
3	80	close	auto	30	30	0.005	0.00011	12470	-0.0758387								0				robustness
3	80	close	auto	30	30	0.005	0.0005	12470	-0.190237								0				robustness
3	80	close	auto	30	30	0.02	0	12470	-0.0435724								0				robustness
3	80	close	auto	30	30	0.02	0.0005	12470	-0.190237								0				robustness
3	80	close	reverse	3	1	0.02	0.00011	12470	-0.0015403								0				robustness
3	80	close	reverse	3	7	0.02	0.00011	12470	-0.00248528								0				robustness
3	80	close	reverse	3	30	0.02	0.00011	12470	-0.00257025								0				robustness
3	80	close	reverse	5	1	0.02	0.00011	12470	-0.00256717								0				robustness
3	80	close	reverse	5	7	0.02	0.00011	12470	-0.00414213								0				robustness
3	80	close	reverse	5	30	0.02	0.00011	12470	-0.00428375								0				robustness
3	80	close	reverse	10	1	0.02	0.00011	12470	-0.00513434								0				robustness
3	80	close	reverse	10	7	0.02	0.00011	12470	-0.00828425								0				robustness
3	80	close	reverse	10	30	0.02	0.00011	12470	-0.00856751								0				robustness
3	80	close	reverse	15	1	0.02	0.00011	12470	-0.00770151								0				robustness
3	80	close	reverse	15	7	0.02	0.00011	12470	-0.0124264								0				robustness
3	80	close	reverse	15	30	0.02	0.00011	12470	-0.0128513								0				robustness
3	80	close	reverse	30	1	0.02	0.00011	12470	-0.015403								0				robustness
3	80	close	reverse	30	7	0.02	0.00011	12470	-0.0248528								0				robustness
3	80	close	reverse	30	30	0.02	0.00011	12470	-0.0257025								0				robustness
3	80	hold	auto	3	1	0.005	0	12470	-0.00628659								0				robustness
3	80	hold	auto	3	1	0.005	0.00011	12470	-0.00953752								0				robustness
3	80	hold	auto	3	1	0.005	0.0005	12470	-0.0210635								0				robustness
3	80	hold	auto	3	1	0.02	0	12470	-0.00628659								0				robustness
3	80	hold	auto	3	1	0.02	0.0005	12470	-0.0210635								0				robustness
3	80	hold	auto	3	7	0.005	0	12470	-0.0239765								0.0010425				robustness
3	80	hold	auto	3	7	0.005	0.00011	12470	-0.0359147								0.00120289				robustness
3	80	hold	auto	3	7	0.005	0.0005	12470	-0.0780768								0.00120289				robustness
3	80	hold	auto	3	7	0.02	0	12470	-0.0240565								0.00136327				robustness
3	80	hold	auto	3	7	0.02	0.0005	12470	-0.0782196								0.00168404				robustness
3	80	hold	auto	3	30	0.005	0	12470	-0.0658683								0.0206095				robustness
3	80	hold	auto	3	30	0.005	0.00011	12470	-0.0930962								0.0214916				robustness
3	80	hold	auto	3	30	0.005	0.0005	12470	-0.189393								0.0243785				robustness
3	80	hold	auto	3	30	0.02	0	12470	-0.0662887								0.0221331				robustness
3	80	hold	auto	3	30	0.02	0.0005	12470	-0.190011								0.0259824				robustness
3	80	hold	auto	5	1	0.005	0	12470	-0.0105937								0.00032077				robustness
3	80	hold	auto	5	1	0.005	0.00011	12470	-0.0160113								0.00032077				robustness
3	80	hold	auto	5	1	0.005	0.0005	12470	-0.0352192								0.00032077				robustness
3	80	hold	auto	5	1	0.02	0	12470	-0.0105937								0.00032077				robustness
3	80	hold	auto	5	1	0.02	0.0005	12470	-0.0352192								0.00032077				robustness
3	80	hold	auto	5	7	0.005	0	12470	-0.0405138								0.00649559				robustness
3	80	hold	auto	5	7	0.005	0.00011	12470	-0.0603673								0.00665597				robustness
3	80	hold	auto	5	7	0.005	0.0005	12470	-0.131097								0.00825982				robustness
3	80	hold	auto	5	7	0.02	0	12470	-0.0408229								0.00729751				robustness
3	80	hold	auto	5	7	0.02	0.0005	12470	-0.131305								0.00914194				robustness
3	80	hold	auto	5	30	0.005	0	12470	-0.103866								0.0543705				robustness
3	80	hold	auto	5	30	0.005	0.00011	12470	-0.149773								0.0575782				robustness
3	80	hold	auto	5	30	0.005	0.0005	12470	-0.31097								0.0731355				robustness
3	80	hold	auto	5	30	0.02	0	12470	-0.105524								0.0583801				robustness
3	80	hold	auto	5	30	0.02	0.0005	12470	-0.313111								0.07915				robustness
3	80	hold	auto	10	1	0.005	0	12470	-0.0212759								0.002085				robustness
3	80	hold	auto	10	1	0.005	0.00011	12470	-0.0321004								0.002085				robustness
3	80	hold	auto	10	1	0.005	0.0005	12470	-0.0704848								0.00224539				robustness
3	80	hold	auto	10	1	0.02	0	12470	-0.0213514								0.00232558				robustness
3	80	hold	auto	10	1	0.02	0.0005	12470	-0.0706995								0.00280674				robustness
3	80	hold	auto	10	7	0.005	0	12470	-0.0814601								0.0415397				robustness
3	80	hold	auto	10	7	0.005	0.00011	12470	-0.120933								0.0440257				robustness
3	80	hold	auto	10	7	0.005	0.0005	12470	-0.261872								0.0576584				robustness
3	80	hold	auto	10	7	0.02	0	12470	-0.0837776								0.0477145				robustness
3	80	hold	auto	10	7	0.02	0.0005	12470	-0.265037								0.0655172				robustness
3	80	hold	auto	10	30	0.005	0	12470	-0.204392								0.239936				robustness
3	80	hold	auto	10	30	0.005	0.00011	12470	-0.292544								0.259022				robustness
3	80	hold	auto	10	30	0.005	0.0005	12470	-0.60435								0.388132				robustness
3	80	hold	auto	10	30	0.02	0	12470	-0.216457								0.259824				robustness
3	80	hold	auto	10	30	0.02	0.0005	12470	-0.620483								0.423256				robustness
3	80	hold	auto	15	1	0.005	0	12470	-0.0322192								0.00777867				robustness
3	80	hold	auto	15	1	0.005	0.00011	12470	-0.048604								0.00825982				robustness
3	80	hold	auto	15	1	0.005	0.0005	12470	-0.106247								0.00970329				robustness
3	80	hold	auto	15	1	0.02	0	12470	-0.0336808								0.0110666				robustness
3	80	hold	auto	15	1	0.02	0.0005	12470	-0.107352								0.0121893				robustness
3	80	hold	auto	15	7	0.005	0	12470	-0.124417								0.111708				robustness
3	80	hold	auto	15	7	0.005	0.00011	12470	-0.184801								0.121331				robustness
3	80	hold	auto	15	7	0.005	0.0005	12470	-0.391916								0.163833				robustness
3	80	hold	auto	15	7	0.02	0	12470	-0.136099								0.133681				robustness
3	80	hold	auto	15	7	0.02	0.0005	12470	-0.404734								0.195188				robustness
3	80	hold	auto	15	30	0.005	0	12470	-0.29884								0.433119				robustness
3	80	hold	auto	15	30	0.005	0.00011	12470	-0.421847								0.470008				robustness
3	80	hold	auto	15	30	0.005	0.0005	12470	-0.799539								0.668404				robustness
3	80	hold	auto	15	30	0.02	0	12470	-0.329576								0.467843				robustness
3	80	hold	auto	15	30	0.02	0.0005	12470	-0.822537								0.7166				robustness
3	80	hold	auto	30	1	0.005	0	12470	-0.0630056								0.0426624				robustness
3	80	hold	auto	30	1	0.005	0.00011	12470	-0.0951923								0.0452285				robustness
3	80	hold	auto	30	1	0.005	0.0005	12470	-0.209298								0.0566159				robustness
3	80	hold	auto	30	1	0.02	0	12470	-0.0710291								0.0603047				robustness
3	80	hold	auto	30	1	0.02	0.0005	12470	-0.222717								0.0868484				robustness
3	80	hold	auto	30	7	0.005	0	12470	-0.226768								0.335285				robustness
3	80	hold	auto	30	7	0.005	0.00011	12470	-0.338237								0.368003				robustness
3	80	hold	auto	30	7	0.005	0.0005	12470	-0.695842								0.544587				robustness
3	80	hold	auto	30	7	0.02	0	12470	-0.285143								0.409383				robustness
3	80	hold	auto	30	7	0.02	0.0005	12470	-0.750321								0.650281				robustness
3	80	hold	auto	30	30	0.005	0	12470	-0.452032								0.707859				robustness
3	80	hold	auto	30	30	0.005	0.00011	12470	-0.630238								0.760064				robustness
3	80	hold	auto	30	30	0.005	0.0005	12470	-0.976501								0.9583				robustness
3	80	hold	auto	30	30	0.02	0	12470	-0.531337								0.75814				robustness
3	80	hold	auto	30	30	0.02	0.0005	12470	-0.988182								0.980112				robustness
3	80	hold	reverse	3	1	0.02	0.00011	12470	-0.00373729								0				robustness
3	80	hold	reverse	3	7	0.02	0.00011	12470	-0.0153916								0.00136327				robustness
3	80	hold	reverse	3	30	0.02	0.00011	12470	-0.0469592								0.0214916				robustness
3	80	hold	reverse	5	1	0.02	0.00011	12470	-0.00634546								0.00032077				robustness
3	80	hold	reverse	5	7	0.02	0.00011	12470	-0.0262931								0.00705694				robustness
3	80	hold	reverse	5	30	0.02	0.00011	12470	-0.0728096								0.0559743				robustness
3	80	hold	reverse	10	1	0.02	0.00011	12470	-0.0128676								0.00232558				robustness
3	80	hold	reverse	10	7	0.02	0.00011	12470	-0.0547437								0.0453087				robustness
3	80	hold	reverse	10	30	0.02	0.00011	12470	-0.15278								0.246351				robustness
3	80	hold	reverse	15	1	0.02	0.00011	12470	-0.0209261								0.0106656				robustness
3	80	hold	reverse	15	7	0.02	0.00011	12470	-0.0919635								0.125421				robustness
3	80	hold	reverse	15	30	0.02	0.00011	12470	-0.241138								0.442261				robustness
3	80	hold	reverse	30	1	0.02	0.00011	12470	-0.0454472								0.0570168				robustness
3	80	hold	reverse	30	7	0.02	0.00011	12470	-0.201506								0.381315				robustness
3	80	hold	reverse	30	30	0.02	0.00011	12470	-0.406599								0.723978				robustness
3	80	recover	auto	3	1	0.005	0	12470	-0.00368455								0				robustness
3	80	recover	auto	3	1	0.005	0.00011	12470	-0.00581734								0				robustness
3	80	recover	auto	3	1	0.005	0.0005	12470	-0.013379								0				robustness
3	80	recover	auto	3	1	0.02	0	12470	-0.00368455								0				robustness
3	80	recover	auto	3	1	0.02	0.0005	12470	-0.013379								0				robustness
3	80	recover	auto	3	7	0.005	0	12470	-0.00757368								0.000160385				robustness
3	80	recover	auto	3	7	0.005	0.00011	12470	-0.0107461								0.000160385				robustness
3	80	recover	auto	3	7	0.005	0.0005	12470	-0.0219939								0.000160385				robustness
3	80	recover	auto	3	7	0.02	0	12470	-0.00763643								0.00032077				robustness
3	80	recover	auto	3	7	0.02	0.0005	12470	-0.0221441								0.000561347				robustness
3	80	recover	auto	3	30	0.005	0	12470	-0.0120076								0.00312751				robustness
3	80	recover	auto	3	30	0.005	0.00011	12470	-0.0152137								0.00312751				robustness
3	80	recover	auto	3	30	0.005	0.0005	12470	-0.0265811								0.00312751				robustness
3	80	recover	auto	3	30	0.02	0	12470	-0.0121022								0.00328789				robustness
3	80	recover	auto	3	30	0.02	0.0005	12470	-0.0268474								0.00360866				robustness
3	80	recover	auto	5	1	0.005	0	12470	-0.0062205								0.000240577				robustness
3	80	recover	auto	5	1	0.005	0.00011	12470	-0.00977484								0.000240577				robustness
3	80	recover	auto	5	1	0.005	0.0005	12470	-0.0223766								0.000240577				robustness
3	80	recover	auto	5	1	0.02	0	12470	-0.0062205								0.000240577				robustness
3	80	recover	auto	5	1	0.02	0.0005	12470	-0.0223766								0.000240577				robustness
3	80	recover	auto	5	7	0.005	0	12470	-0.0126047								0.00184443				robustness
3	80	recover	auto	5	7	0.005	0.00011	12470	-0.0178832								0.00184443				robustness
3	80	recover	auto	5	7	0.005	0.0005	12470	-0.0366137								0.00192462				robustness
3	80	recover	auto	5	7	0.02	0	12470	-0.0126843								0.002085				robustness
3	80	recover	auto	5	7	0.02	0.0005	12470	-0.0366731								0.002085				robustness
3	80	recover	auto	5	30	0.005	0	12470	-0.0187889								0.00753809				robustness
3	80	recover	auto	5	30	0.005	0.00011	12470	-0.024111								0.00753809				robustness
3	80	recover	auto	5	30	0.005	0.0005	12470	-0.0430634								0.00785886				robustness
3	80	recover	auto	5	30	0.02	0	12470	-0.0188401								0.00769848				robustness
3	80	recover	auto	5	30	0.02	0.0005	12470	-0.0430844								0.00793905				robustness
3	80	recover	auto	10	1	0.005	0	12470	-0.0124482								0.00136327				robustness
3	80	recover	auto	10	1	0.005	0.00011	12470	-0.019551								0.00136327				robustness
3	80	recover	auto	10	1	0.005	0.0005	12470	-0.0447627								0.00144346				robustness
3	80	recover	auto	10	1	0.02	0	12470	-0.0125188								0.00160385				robustness
3	80	recover	auto	10	1	0.02	0.0005	12470	-0.0448018								0.00160385				robustness
3	80	recover	auto	10	7	0.005	0	12470	-0.02497								0.0100241				robustness
3	80	recover	auto	10	7	0.005	0.00011	12470	-0.0355069								0.0101043				robustness
3	80	recover	auto	10	7	0.005	0.0005	12470	-0.0730769								0.0112269				robustness
3	80	recover	auto	10	7	0.02	0	12470	-0.02547								0.0112269				robustness
3	80	recover	auto	10	7	0.02	0.0005	12470	-0.0735761								0.0127506				robustness
3	80	recover	auto	10	30	0.005	0	12470	-0.036131								0.0406576				robustness
3	80	recover	auto	10	30	0.005	0.00011	12470	-0.0467634								0.0414595				robustness
3	80	recover	auto	10	30	0.005	0.0005	12470	-0.0847712								0.0441059				robustness
3	80	recover	auto	10	30	0.02	0	12470	-0.0380203								0.044186				robustness
3	80	recover	auto	10	30	0.02	0.0005	12470	-0.0868198								0.0485164				robustness
3	80	recover	auto	15	1	0.005	0	12470	-0.0186643								0.00384924				robustness
3	80	recover	auto	15	1	0.005	0.00011	12470	-0.0294391								0.00408982				robustness
3	80	recover	auto	15	1	0.005	0.0005	12470	-0.0672774								0.00457097				robustness
3	80	recover	auto	15	1	0.02	0	12470	-0.0194632								0.00569366				robustness
3	80	recover	auto	15	1	0.02	0.0005	12470	-0.0679596								0.00601443				robustness
3	80	recover	auto	15	7	0.005	0	12470	-0.0383121								0.0317562				robustness
3	80	recover	auto	15	7	0.005	0.00011	12470	-0.0542489								0.0327987				robustness
3	80	recover	auto	15	7	0.005	0.0005	12470	-0.110688								0.0368885				robustness
3	80	recover	auto	15	7	0.02	0	12470	-0.0414886								0.0374499				robustness
3	80	recover	auto	15	7	0.02	0.0005	12470	-0.114255								0.0444266				robustness
3	80	recover	auto	15	30	0.005	0	12470	-0.0506537								0.0781075				robustness
3	80	recover	auto	15	30	0.005	0.00011	12470	-0.0665106								0.0797113				robustness
3	80	recover	auto	15	30	0.005	0.0005	12470	-0.123126								0.0858861				robustness
3	80	recover	auto	15	30	0.02	0	12470	-0.0558123								0.0849238				robustness
3	80	recover	auto	15	30	0.02	0.0005	12470	-0.128337								0.0934242				robustness
3	80	recover	auto	30	1	0.005	0	12470	-0.0366211								0.0213312				robustness
3	80	recover	auto	30	1	0.005	0.00011	12470	-0.0577403								0.0218925				robustness
3	80	recover	auto	30	1	0.005	0.0005	12470	-0.133216								0.0251804				robustness
3	80	recover	auto	30	1	0.02	0	12470	-0.0402688								0.0297514				robustness
3	80	recover	auto	30	1	0.02	0.0005	12470	-0.138041								0.0359262				robustness
3	80	recover	auto	30	7	0.005	0	12470	-0.0696854								0.113793				robustness
3	80	recover	auto	30	7	0.005	0.00011	12470	-0.100966								0.118685				robustness
3	80	recover	auto	30	7	0.005	0.0005	12470	-0.212281								0.13753				robustness
3	80	recover	auto	30	7	0.02	0	12470	-0.0857368								0.136728				robustness
3	80	recover	auto	30	7	0.02	0.0005	12470	-0.232458								0.167281				robustness
3	80	recover	auto	30	30	0.005	0	12470	-0.0820762								0.167121				robustness
3	80	recover	auto	30	30	0.005	0.00011	12470	-0.113354								0.171933				robustness
3	80	recover	auto	30	30	0.005	0.0005	12470	-0.224096								0.191179				robustness
3	80	recover	auto	30	30	0.02	0	12470	-0.101029								0.185806				robustness
3	80	recover	auto	30	30	0.02	0.0005	12470	-0.246049								0.214996				robustness
3	80	recover	reverse	3	1	0.02	0.00011	12470	-0.00237321								0				robustness
3	80	recover	reverse	3	7	0.02	0.00011	12470	-0.00609408								0.000240577				robustness
3	80	recover	reverse	3	30	0.02	0.00011	12470	-0.0106838								0.00328789				robustness
3	80	recover	reverse	5	1	0.02	0.00011	12470	-0.00403532								0.000240577				robustness
3	80	recover	reverse	5	7	0.02	0.00011	12470	-0.0102308								0.0021652				robustness
3	80	recover	reverse	5	30	0.02	0.00011	12470	-0.0166548								0.00809944				robustness
3	80	recover	reverse	10	1	0.02	0.00011	12470	-0.00818583								0.00168404				robustness
3	80	recover	reverse	10	7	0.02	0.00011	12470	-0.02064								0.0117081				robustness
3	80	recover	reverse	10	30	0.02	0.00011	12470	-0.0336724								0.0448276				robustness
3	80	recover	reverse	15	1	0.02	0.00011	12470	-0.0129225								0.00561347				robustness
3	80	recover	reverse	15	7	0.02	0.00011	12470	-0.0336548								0.0371291				robustness
3	80	recover	reverse	15	30	0.02	0.00011	12470	-0.0481825								0.0847634				robustness
3	80	recover	reverse	30	1	0.02	0.00011	12470	-0.0268806								0.0289495				robustness
3	80	recover	reverse	30	7	0.02	0.00011	12470	-0.0702057								0.134804				robustness
3	80	recover	reverse	30	30	0.02	0.00011	12470	-0.0861602								0.185405				robustness
4.6	40	close	auto	3	1	0.005	0	12470	-0.0010987								0				robustness
4.6	40	close	auto	3	1	0.005	0.00011	12470	-0.00203414								0				robustness
4.6	40	close	auto	3	1	0.005	0.0005	12470	-0.00535072								0				robustness
4.6	40	close	auto	3	1	0.02	0	12470	-0.0010987								0				robustness
4.6	40	close	auto	3	1	0.02	0.0005	12470	-0.00535072								0				robustness
4.6	40	close	auto	3	7	0.005	0	12470	-0.0030401								0				robustness
4.6	40	close	auto	3	7	0.005	0.00011	12470	-0.00492981								0				robustness
4.6	40	close	auto	3	7	0.005	0.0005	12470	-0.0116297								0				robustness
4.6	40	close	auto	3	7	0.02	0	12470	-0.0030401								0				robustness
4.6	40	close	auto	3	7	0.02	0.0005	12470	-0.0116297								0				robustness
4.6	40	close	auto	3	30	0.005	0	12470	-0.00354423								0				robustness
4.6	40	close	auto	3	30	0.005	0.00011	12470	-0.00554183								0				robustness
4.6	40	close	auto	3	30	0.005	0.0005	12470	-0.0126242								0				robustness
4.6	40	close	auto	3	30	0.02	0	12470	-0.00354423								0				robustness
4.6	40	close	auto	3	30	0.02	0.0005	12470	-0.0126242								0				robustness
4.6	40	close	auto	5	1	0.005	0	12470	-0.00183116								0				robustness
4.6	40	close	auto	5	1	0.005	0.00011	12470	-0.00339024								0				robustness
4.6	40	close	auto	5	1	0.005	0.0005	12470	-0.00891787								0				robustness
4.6	40	close	auto	5	1	0.02	0	12470	-0.00183116								0				robustness
4.6	40	close	auto	5	1	0.02	0.0005	12470	-0.00891787								0				robustness
4.6	40	close	auto	5	7	0.005	0	12470	-0.00506683								0				robustness
4.6	40	close	auto	5	7	0.005	0.00011	12470	-0.00821635								0				robustness
4.6	40	close	auto	5	7	0.005	0.0005	12470	-0.0193829								0				robustness
4.6	40	close	auto	5	7	0.02	0	12470	-0.00506683								0				robustness
4.6	40	close	auto	5	7	0.02	0.0005	12470	-0.0193829								0				robustness
4.6	40	close	auto	5	30	0.005	0	12470	-0.00590706								0				robustness
4.6	40	close	auto	5	30	0.005	0.00011	12470	-0.00923638								0				robustness
4.6	40	close	auto	5	30	0.005	0.0005	12470	-0.0210403								0				robustness
4.6	40	close	auto	5	30	0.02	0	12470	-0.00590706								0				robustness
4.6	40	close	auto	5	30	0.02	0.0005	12470	-0.0210403								0				robustness
4.6	40	close	auto	10	1	0.005	0	12470	-0.00366232								0				robustness
4.6	40	close	auto	10	1	0.005	0.00011	12470	-0.00678047								0				robustness
4.6	40	close	auto	10	1	0.005	0.0005	12470	-0.0178357								0				robustness
4.6	40	close	auto	10	1	0.02	0	12470	-0.00366232								0				robustness
4.6	40	close	auto	10	1	0.02	0.0005	12470	-0.0178357								0				robustness
4.6	40	close	auto	10	7	0.005	0	12470	-0.0101337								0				robustness
4.6	40	close	auto	10	7	0.005	0.00011	12470	-0.0164327								0				robustness
4.6	40	close	auto	10	7	0.005	0.0005	12470	-0.0387657								0				robustness
4.6	40	close	auto	10	7	0.02	0	12470	-0.0101337								0				robustness
4.6	40	close	auto	10	7	0.02	0.0005	12470	-0.0387657								0				robustness
4.6	40	close	auto	10	30	0.005	0	12470	-0.0118141								0				robustness
4.6	40	close	auto	10	30	0.005	0.00011	12470	-0.0184728								0				robustness
4.6	40	close	auto	10	30	0.005	0.0005	12470	-0.0420807								0				robustness
4.6	40	close	auto	10	30	0.02	0	12470	-0.0118141								0				robustness
4.6	40	close	auto	10	30	0.02	0.0005	12470	-0.0420807								0				robustness
4.6	40	close	auto	15	1	0.005	0	12470	-0.00549348								0				robustness
4.6	40	close	auto	15	1	0.005	0.00011	12470	-0.0101707								0				robustness
4.6	40	close	auto	15	1	0.005	0.0005	12470	-0.0267536								0				robustness
4.6	40	close	auto	15	1	0.02	0	12470	-0.00549348								0				robustness
4.6	40	close	auto	15	1	0.02	0.0005	12470	-0.0267536								0				robustness
4.6	40	close	auto	15	7	0.005	0	12470	-0.0152005								0				robustness
4.6	40	close	auto	15	7	0.005	0.00011	12470	-0.0246491								0				robustness
4.6	40	close	auto	15	7	0.005	0.0005	12470	-0.0581486								0				robustness
4.6	40	close	auto	15	7	0.02	0	12470	-0.0152005								0				robustness
4.6	40	close	auto	15	7	0.02	0.0005	12470	-0.0581486								0				robustness
4.6	40	close	auto	15	30	0.005	0	12470	-0.0177212								0				robustness
4.6	40	close	auto	15	30	0.005	0.00011	12470	-0.0277091								0				robustness
4.6	40	close	auto	15	30	0.005	0.0005	12470	-0.063121								0				robustness
4.6	40	close	auto	15	30	0.02	0	12470	-0.0177212								0				robustness
4.6	40	close	auto	15	30	0.02	0.0005	12470	-0.063121								0				robustness
4.6	40	close	auto	30	1	0.005	0	12470	-0.010987								0				robustness
4.6	40	close	auto	30	1	0.005	0.00011	12470	-0.0203414								0				robustness
4.6	40	close	auto	30	1	0.005	0.0005	12470	-0.0535072								0				robustness
4.6	40	close	auto	30	1	0.02	0	12470	-0.010987								0				robustness
4.6	40	close	auto	30	1	0.02	0.0005	12470	-0.0535072								0				robustness
4.6	40	close	auto	30	7	0.005	0	12470	-0.030401								0				robustness
4.6	40	close	auto	30	7	0.005	0.00011	12470	-0.0492981								0				robustness
4.6	40	close	auto	30	7	0.005	0.0005	12470	-0.116297								0				robustness
4.6	40	close	auto	30	7	0.02	0	12470	-0.030401								0				robustness
4.6	40	close	auto	30	7	0.02	0.0005	12470	-0.116297								0				robustness
4.6	40	close	auto	30	30	0.005	0	12470	-0.0354423								0				robustness
4.6	40	close	auto	30	30	0.005	0.00011	12470	-0.0554183								0				robustness
4.6	40	close	auto	30	30	0.005	0.0005	12470	-0.126242								0				robustness
4.6	40	close	auto	30	30	0.02	0	12470	-0.0354423								0				robustness
4.6	40	close	auto	30	30	0.02	0.0005	12470	-0.126242								0				robustness
4.6	40	close	reverse	3	1	0.02	0.00011	12470	0.000757355								0				robustness
4.6	40	close	reverse	3	7	0.02	0.00011	12470	-0.000236111								0				robustness
4.6	40	close	reverse	3	30	0.02	0.00011	12470	-0.000687709								0				robustness
4.6	40	close	reverse	5	1	0.02	0.00011	12470	0.00126226								0				robustness
4.6	40	close	reverse	5	7	0.02	0.00011	12470	-0.000393518								0				robustness
4.6	40	close	reverse	5	30	0.02	0.00011	12470	-0.00114618								0				robustness
4.6	40	close	reverse	10	1	0.02	0.00011	12470	0.00252452								0				robustness
